BP mh MH MA MC la2 laL Omega
2461 1.25100000000E+02 7.26876023880E+02 8.07553193320E+02 7.42628706840E+02 1.18078268980E+00 3.89034167190E-01 2.16000000000E-03
2462 1.25100000000E+02 7.29077826990E+02 7.31708678170E+02 7.42858513340E+02 5.79130522950E-01 2.47102276740E-01 2.80000000000E-02
2463 1.25100000000E+02 8.87886461360E+02 9.82750964020E+02 9.86043906700E+02 2.53849267150E+00 1.51657854960E+00 3.19000000000E-04
2464 1.25100000000E+02 6.16238636180E+02 6.64348376530E+02 6.52331223210E+02 4.14943448980E+00 1.64110197780E+00 7.73000000000E-04
2465 1.25100000000E+02 7.08294296870E+02 7.14414022860E+02 7.72136332990E+02 2.63987554170E+00 1.69770720240E+00 9.94000000000E-04
2466 1.25100000000E+02 9.09592861970E+02 9.76445246740E+02 9.78623270320E+02 3.95323192770E+00 7.26406165680E-01 7.80000000000E-04
2467 1.25100000000E+02 6.43514380200E+02 7.54321994250E+02 6.51204721300E+02 1.91134201540E+00 1.70298249130E+00 8.71000000000E-04
2468 1.25100000000E+02 8.91136768660E+02 9.33653896550E+02 9.46433434870E+02 3.98098979870E+00 1.20492009810E+00 1.05000000000E-03
2469 1.25100000000E+02 8.69527597620E+02 8.91514859270E+02 8.80608107430E+02 3.65286603470E+00 9.81538962610E-01 7.69000000000E-03
2470 1.25100000000E+02 7.26882699950E+02 7.98271103080E+02 8.41046826790E+02 4.52481234750E-02 1.33975815030E+00 2.94000000000E-04
2471 1.25100000000E+02 8.35352672840E+02 9.53498542890E+02 9.92829133780E+02 2.80187745740E+00 9.43246483990E-01 1.95000000000E-04
2472 1.25100000000E+02 8.34133710980E+02 8.85244221960E+02 8.70467141440E+02 2.16221567580E+00 1.84972749030E+00 9.91000000000E-04
2473 1.25100000000E+02 6.88591038260E+02 7.41827666710E+02 7.01248393430E+02 1.19075542650E+00 1.55341855470E+00 1.74000000000E-03
2474 1.25100000000E+02 8.37153857200E+02 8.83060086810E+02 9.07841008970E+02 5.87864639910E-01 -1.49527903710E-01 1.39000000000E-03
2475 1.25100000000E+02 9.20477220900E+02 9.33107017210E+02 9.39797846040E+02 8.82351997380E-01 4.06997417870E-01 1.29000000000E-02
2476 1.25100000000E+02 7.29620800280E+02 9.31082485840E+02 9.53667720920E+02 3.85317797350E+00 -9.91304450750E-01 1.60000000000E-04
2477 1.25100000000E+02 8.28787660140E+02 9.58718771850E+02 9.82685743190E+02 2.62924734790E+00 -1.23670007970E-03 2.44000000000E-04
2478 1.25100000000E+02 8.06512464940E+02 8.88657805480E+02 8.19735856560E+02 2.97323811010E+00 3.00279292000E-01 2.37000000000E-03
2479 1.25100000000E+02 6.44536913280E+02 6.94607773790E+02 7.32797906170E+02 4.10996882000E+00 1.07241303540E+00 4.67000000000E-04
2480 1.25100000000E+02 6.21117565580E+02 6.37554278830E+02 6.22945444530E+02 3.98682652960E+00 7.99188888010E-01 1.20000000000E-02
2481 1.25100000000E+02 8.55579960690E+02 8.74490904870E+02 9.27583033260E+02 1.44305822330E+00 1.39065214970E+00 8.99000000000E-04
2482 1.25100000000E+02 7.07534788290E+02 8.81582278290E+02 8.84536327690E+02 2.92992997590E+00 7.87006034360E-01 1.50000000000E-04
2483 1.25100000000E+02 7.66682825150E+02 8.80760873620E+02 9.19475269290E+02 2.20948626870E+00 1.23868668010E+00 1.88000000000E-04
2484 1.25100000000E+02 8.60663080330E+02 9.59604414200E+02 8.63826482540E+02 2.89152917450E+00 -3.73400877630E-01 2.26000000000E-03
2485 1.25100000000E+02 9.07140514310E+02 9.30609637230E+02 9.65151942170E+02 3.03531691420E+00 -5.65258640630E-01 3.45000000000E-03
2486 1.25100000000E+02 7.38560263670E+02 7.50904454160E+02 7.90804179310E+02 3.87135590150E+00 -9.58467899940E-01 6.48000000000E-03
2487 1.25100000000E+02 8.22848486740E+02 8.68106885250E+02 8.28640754600E+02 7.97629730690E-01 1.13907945700E-02 8.83000000000E-03
2488 1.25100000000E+02 6.11023375930E+02 7.13462857810E+02 7.03235421920E+02 1.10918580370E+00 1.75875898900E+00 2.47000000000E-04
2489 1.25100000000E+02 8.21220284650E+02 8.63284954360E+02 8.96956743270E+02 4.02858609660E+00 1.61239190180E+00 5.60000000000E-04
2490 1.25100000000E+02 7.97650270180E+02 8.17012262740E+02 8.64395535330E+02 2.51841098610E+00 5.36405660870E-01 1.44000000000E-03
2491 1.25100000000E+02 6.12036365740E+02 7.96105390620E+02 8.08565084290E+02 3.23942123970E+00 -1.69876571540E-01 1.74000000000E-04
2492 1.25100000000E+02 8.78636501490E+02 9.40445052380E+02 9.66504178970E+02 1.45122248710E+00 1.16641654300E+00 4.95000000000E-04
2493 1.25100000000E+02 6.25741584800E+02 7.50507555330E+02 7.71587375070E+02 2.24211268990E+00 7.41312026100E-01 2.17000000000E-04
2494 1.25100000000E+02 7.51482523020E+02 9.40542681620E+02 9.34583155010E+02 2.91405622390E+00 2.25804299170E-01 1.57000000000E-04
2495 1.25100000000E+02 7.54037954320E+02 8.18256259530E+02 8.13527328710E+02 3.41251240280E+00 -8.23272714980E-01 2.30000000000E-03
2496 1.25100000000E+02 8.83775792060E+02 9.45592282150E+02 8.95219633360E+02 5.29658950570E-01 4.97977764810E-01 3.62000000000E-03
2497 1.25100000000E+02 7.12927427240E+02 7.58316917050E+02 8.05167378250E+02 5.48822606490E-01 9.61553638160E-01 5.10000000000E-04
2498 1.25100000000E+02 8.85765453500E+02 9.35180100580E+02 8.95445991860E+02 2.30205971320E+00 1.98812631210E+00 2.21000000000E-03
2499 1.25100000000E+02 7.46348469210E+02 7.83618961970E+02 7.64562974540E+02 3.68442776350E+00 -9.54526028210E-01 1.60000000000E-02
2500 1.25100000000E+02 8.22699262040E+02 8.56052016260E+02 9.19293591930E+02 3.06494500290E+00 -6.84870635790E-01 1.15000000000E-03
2501 1.25100000000E+02 6.13293632130E+02 7.07430958730E+02 6.13970101350E+02 1.83304774420E+00 1.97506232030E+00 1.15000000000E-03
2502 1.25100000000E+02 7.63345735740E+02 7.98360967560E+02 7.93712408370E+02 2.75932046690E+00 9.99707922200E-01 2.18000000000E-03
2503 1.25100000000E+02 8.99703971530E+02 9.49386712630E+02 9.40605686140E+02 3.63165250690E+00 7.68535255010E-01 1.75000000000E-03
2504 1.25100000000E+02 7.05301054810E+02 7.43965158030E+02 8.05560057720E+02 2.16828102120E+00 1.92279081230E+00 3.32000000000E-04
2505 1.25100000000E+02 7.52037086240E+02 8.63411896360E+02 8.83641778230E+02 2.68939169760E+00 1.17717255020E+00 2.26000000000E-04
2506 1.25100000000E+02 7.89580003970E+02 8.04700577490E+02 7.98505063600E+02 3.89744733410E+00 9.95414932440E-01 9.06000000000E-03
2507 1.25100000000E+02 6.94282369040E+02 7.44124566010E+02 7.47532209600E+02 1.30817700150E+00 1.97619502720E+00 5.35000000000E-04
2508 1.25100000000E+02 9.19005126680E+02 9.81148825130E+02 9.31995296310E+02 3.42639933880E+00 1.29662301190E+00 2.34000000000E-03
2509 1.25100000000E+02 7.34610209540E+02 8.78657634100E+02 8.97763805350E+02 5.29253428600E-01 9.43419247260E-01 1.71000000000E-04
2510 1.25100000000E+02 6.17203736150E+02 6.94878371280E+02 6.88366744800E+02 8.90474228690E-02 1.91574239860E+00 3.20000000000E-04
2511 1.25100000000E+02 7.97420764710E+02 8.74722883710E+02 8.59169427570E+02 3.86220774220E+00 -1.78666248790E-01 1.22000000000E-03
2512 1.25100000000E+02 7.67554409750E+02 8.09612124400E+02 8.39600286820E+02 2.84405624840E-01 1.00792593240E+00 7.36000000000E-04
2513 1.25100000000E+02 8.11891752950E+02 9.02574482800E+02 8.22483519070E+02 3.46930680670E+00 1.48534315580E+00 1.31000000000E-03
2514 1.25100000000E+02 7.79428844710E+02 9.36024032380E+02 9.53275619230E+02 3.21306182330E+00 1.04409431590E+00 1.51000000000E-04
2515 1.25100000000E+02 7.82070305510E+02 7.86141192370E+02 8.26653660660E+02 1.13577783350E+00 -1.83999609970E-02 5.67000000000E-03
2516 1.25100000000E+02 6.56371207190E+02 7.09753197280E+02 7.31731696790E+02 3.53212960320E+00 -4.59063714460E-01 1.42000000000E-03
2517 1.25100000000E+02 8.09888398570E+02 8.53486980480E+02 8.64284745280E+02 1.65298084810E+00 1.42820370650E+00 8.60000000000E-04
2518 1.25100000000E+02 6.91366795580E+02 8.18702918830E+02 8.21795813220E+02 1.98041164450E+00 -1.77113068040E-01 3.34000000000E-04
2519 1.25100000000E+02 6.52663676950E+02 6.97890183030E+02 7.35229334610E+02 8.36980618160E-01 3.66514992730E-01 7.73000000000E-04
2520 1.25100000000E+02 7.38422710890E+02 8.80948611470E+02 8.72866679520E+02 3.19996914010E+00 1.05103875680E+00 2.04000000000E-04
2521 1.25100000000E+02 6.82042405030E+02 7.60361590720E+02 7.45604234060E+02 2.90568191880E+00 1.70024078740E+00 4.16000000000E-04
2522 1.25100000000E+02 8.80796191050E+02 9.20513320880E+02 9.58320417500E+02 3.90385979510E+00 -8.15686572220E-01 1.77000000000E-03
2523 1.25100000000E+02 6.92497581780E+02 7.39752312210E+02 7.59522996960E+02 4.10483074120E+00 1.42400550630E+00 5.72000000000E-04
2524 1.25100000000E+02 9.25061151890E+02 9.64702157060E+02 9.94244373380E+02 3.38297088640E+00 1.54749869990E+00 7.30000000000E-04
2525 1.25100000000E+02 7.81700298830E+02 8.35561820560E+02 8.41041625130E+02 3.70952774070E+00 -8.19921832140E-01 2.65000000000E-03
2526 1.25100000000E+02 7.71583020740E+02 9.52797778010E+02 9.55966243490E+02 3.29565191240E+00 8.05713017900E-02 1.64000000000E-04
2527 1.25100000000E+02 8.63367010840E+02 8.76582896770E+02 9.31272719670E+02 3.78512940730E+00 5.99089388610E-01 1.57000000000E-03
2528 1.25100000000E+02 6.40545812150E+02 6.86865213490E+02 6.67866159250E+02 3.37350590470E+00 7.38101674590E-01 2.05000000000E-03
2529 1.25100000000E+02 7.75029334170E+02 8.48140073710E+02 8.43129165190E+02 3.06791770770E+00 9.14266477180E-01 6.32000000000E-04
2530 1.25100000000E+02 7.77086128620E+02 8.74519193940E+02 8.74264664860E+02 3.11055264210E+00 1.98875432140E+00 2.57000000000E-04
2531 1.25100000000E+02 7.32698080390E+02 9.42159916530E+02 9.39491933860E+02 2.28905724350E+00 -5.29526581900E-01 1.55000000000E-04
2532 1.25100000000E+02 8.20800341770E+02 9.63691029540E+02 9.87548571600E+02 5.95398119060E-01 1.55959268490E+00 1.47000000000E-04
2533 1.25100000000E+02 9.51392078010E+02 9.67759588890E+02 9.75387931770E+02 3.36620941120E+00 2.67171576240E-01 1.04000000000E-02
2534 1.25100000000E+02 7.81415915790E+02 9.37387405990E+02 9.39606147100E+02 2.13090422460E+00 1.68254712480E+00 1.44000000000E-04
2535 1.25100000000E+02 8.39625760650E+02 8.51888188020E+02 9.01079423330E+02 2.33443299210E+00 -1.02019380150E-01 2.77000000000E-03
2536 1.25100000000E+02 8.93482492980E+02 9.21915333660E+02 9.35083629200E+02 3.63162321530E+00 -3.00611604330E-01 5.21000000000E-03
2537 1.25100000000E+02 6.07320516730E+02 6.70524882660E+02 7.08817679060E+02 3.41999792220E+00 1.04123578540E+00 3.63000000000E-04
2538 1.25100000000E+02 8.53456047070E+02 8.55733203780E+02 8.88743797750E+02 1.27415645730E+00 1.44070591650E+00 3.04000000000E-03
2539 1.25100000000E+02 8.45716333850E+02 9.25034332580E+02 9.37549332970E+02 3.61113905760E+00 -5.66968395580E-01 8.11000000000E-04
2540 1.25100000000E+02 7.31796502500E+02 8.81632710420E+02 8.86179324800E+02 3.48639335500E+00 1.10127641570E+00 1.71000000000E-04
2541 1.25100000000E+02 7.55351666050E+02 7.77191290380E+02 7.94949655650E+02 2.09500364010E+00 1.92831100380E+00 1.11000000000E-03
2542 1.25100000000E+02 7.28621668090E+02 7.66711382160E+02 7.52140236300E+02 2.90418135250E+00 9.60682231680E-02 6.01000000000E-03
2543 1.25100000000E+02 7.54775161080E+02 8.84296027730E+02 7.62788461010E+02 3.25055854800E+00 1.95617723490E+00 7.32000000000E-04
2544 1.25100000000E+02 8.54903531050E+02 9.54262444230E+02 9.47811994910E+02 1.40796245200E+00 1.43795973700E+00 3.31000000000E-04
2545 1.25100000000E+02 7.00735375450E+02 7.17487144840E+02 7.55348433840E+02 1.68121806610E+00 7.40091003190E-01 1.63000000000E-03
2546 1.25100000000E+02 6.82170326350E+02 7.52841298450E+02 7.34540583250E+02 6.62279994820E-01 1.56028931030E+00 5.51000000000E-04
2547 1.25100000000E+02 7.82558321730E+02 9.33010798230E+02 9.33447981880E+02 3.59845865910E+00 1.00585104620E+00 1.80000000000E-04
2548 1.25100000000E+02 6.65805715830E+02 7.09819331600E+02 7.20508656710E+02 2.12110990480E+00 1.10520286640E+00 8.38000000000E-04
2549 1.25100000000E+02 7.08119534600E+02 8.71521330770E+02 8.79227997310E+02 1.86907475170E+00 -6.63533276650E-01 2.38000000000E-04
2550 1.25100000000E+02 8.27476410410E+02 8.28283528110E+02 8.72723392390E+02 4.05168559150E+00 3.27469151480E-01 4.69000000000E-03
2551 1.25100000000E+02 8.64165724460E+02 8.71183112010E+02 9.20955995700E+02 3.30255420870E+00 1.40467471190E+00 1.55000000000E-03
2552 1.25100000000E+02 6.63111633050E+02 6.63388617770E+02 6.88588352070E+02 4.05298482440E+00 1.33179977570E+00 3.58000000000E-03
2553 1.25100000000E+02 8.83640706740E+02 9.66821443660E+02 8.88901378050E+02 3.35835582690E+00 -2.85598337690E-01 3.08000000000E-03
2554 1.25100000000E+02 8.33920393470E+02 8.64311059190E+02 8.68484983160E+02 4.47970350010E-01 -2.45755467000E-01 6.62000000000E-03
2555 1.25100000000E+02 8.06143194450E+02 8.37004070560E+02 8.84772394120E+02 2.85777482800E+00 -7.45739837870E-01 1.86000000000E-03
2556 1.25100000000E+02 9.08674447950E+02 9.46931206580E+02 9.25561959320E+02 3.03855978470E+00 -2.65177577270E-01 1.19000000000E-02
2557 1.25100000000E+02 6.46962378460E+02 6.49169813770E+02 6.61164905300E+02 9.33984711540E-01 1.89378294450E+00 3.01000000000E-03
2558 1.25100000000E+02 6.06394844760E+02 7.86374103400E+02 7.95166803090E+02 1.95349361970E+00 1.77448551370E+00 1.08000000000E-04
2559 1.25100000000E+02 7.49144877500E+02 7.65898112520E+02 8.00925691240E+02 2.25553902410E+00 1.31043044520E+00 1.29000000000E-03
2560 1.25100000000E+02 7.98553421860E+02 8.01700150180E+02 7.99136010920E+02 1.63730942250E+00 5.43351483610E-01 5.90000000000E-02
2561 1.25100000000E+02 6.57504494990E+02 7.55724429790E+02 6.67541042590E+02 1.04384205740E+00 6.48461257680E-02 1.97000000000E-03
2562 1.25100000000E+02 8.53202920250E+02 8.60157796530E+02 8.68547516840E+02 1.64622876870E+00 1.86533893360E+00 4.10000000000E-03
2563 1.25100000000E+02 6.82665327130E+02 8.08584882300E+02 8.02211476810E+02 1.98898823700E-01 1.59957875580E+00 2.02000000000E-04
2564 1.25100000000E+02 7.48481004200E+02 8.55610517540E+02 8.47772580990E+02 1.41630540960E+00 -5.64682084470E-01 6.06000000000E-04
2565 1.25100000000E+02 6.02941636000E+02 8.18901080900E+02 8.27917718710E+02 6.14163690480E-02 1.52349177550E+00 9.14000000000E-05
2566 1.25100000000E+02 7.70815431820E+02 8.79880264180E+02 8.72128008950E+02 3.93203764020E-01 1.04120400330E+00 3.15000000000E-04
2567 1.25100000000E+02 9.05950119150E+02 9.51562641300E+02 9.74463855090E+02 3.14562165990E+00 1.43318808220E+00 7.14000000000E-04
2568 1.25100000000E+02 6.80782900400E+02 7.58067873620E+02 7.48864388220E+02 1.79405051850E+00 1.30377522790E+00 4.71000000000E-04
2569 1.25100000000E+02 7.55176521570E+02 7.68840955080E+02 7.65674916520E+02 5.14774341310E-01 4.91119304510E-01 1.64000000000E-02
2570 1.25100000000E+02 7.12204720310E+02 7.89600525950E+02 8.01769042820E+02 1.74075493150E+00 1.10294065650E+00 4.02000000000E-04
2571 1.25100000000E+02 7.74498251430E+02 8.31479537310E+02 8.49980280850E+02 1.39115545680E+00 -5.22029180760E-01 1.37000000000E-03
2572 1.25100000000E+02 7.81768396020E+02 9.20510978350E+02 9.46805422730E+02 4.10815297200E+00 1.98351112660E+00 1.36000000000E-04
2573 1.25100000000E+02 6.67506454000E+02 7.46694647150E+02 6.70620275900E+02 2.78798432800E+00 -7.61311066460E-01 3.77000000000E-03
2574 1.25100000000E+02 6.86177304320E+02 8.83308816410E+02 8.97001044910E+02 2.86338503610E+00 3.52818430250E-01 1.31000000000E-04
2575 1.25100000000E+02 7.78470857480E+02 8.45441694760E+02 8.93274978580E+02 5.46240698730E-01 1.17678396830E+00 3.24000000000E-04
2576 1.25100000000E+02 8.30320714280E+02 9.13597533500E+02 9.14936662120E+02 2.48457893400E-01 6.74040021720E-01 5.23000000000E-04
2577 1.25100000000E+02 8.17646804240E+02 8.61593365250E+02 8.78932701520E+02 1.48710380510E+00 9.51807537600E-01 9.55000000000E-04
2578 1.25100000000E+02 7.07904647150E+02 8.32635477700E+02 8.39462255820E+02 2.66122262990E+00 9.57773350000E-01 2.27000000000E-04
2579 1.25100000000E+02 8.24920060470E+02 9.04367206530E+02 9.52625343090E+02 1.69090924060E+00 5.84271707250E-01 3.26000000000E-04
2580 1.25100000000E+02 7.94464605200E+02 9.20368145720E+02 9.48758932110E+02 4.57133646210E-01 1.11475363080E+00 1.85000000000E-04
2581 1.25100000000E+02 8.16847182020E+02 8.35727408750E+02 8.67110708410E+02 5.11937464730E-01 -2.96975024290E-01 4.18000000000E-03
2582 1.25100000000E+02 9.00188923970E+02 9.67875427800E+02 9.02173017550E+02 1.44427856650E+00 2.09925596600E-01 4.01000000000E-03
2583 1.25100000000E+02 6.39069134910E+02 7.21591733360E+02 7.25499874460E+02 1.04954906160E+00 -4.76966030910E-01 8.97000000000E-04
2584 1.25100000000E+02 7.98004969360E+02 8.92621254470E+02 8.85964149220E+02 9.04065042370E-01 1.73958214340E+00 3.14000000000E-04
2585 1.25100000000E+02 6.92291863610E+02 7.48461728230E+02 7.45767664400E+02 3.42785583960E+00 1.36353566940E+00 6.84000000000E-04
2586 1.25100000000E+02 8.15814884020E+02 9.50171558240E+02 9.76654311640E+02 2.37560739000E+00 1.90798216680E+00 1.45000000000E-04
2587 1.25100000000E+02 7.74837672460E+02 8.78451296340E+02 8.93772131850E+02 9.45304040460E-01 1.83652780820E+00 2.16000000000E-04
2588 1.25100000000E+02 6.20529972830E+02 6.73616324930E+02 6.89795686300E+02 3.45836164810E+00 8.93683006160E-01 6.43000000000E-04
2589 1.25100000000E+02 6.03324045300E+02 6.25973552670E+02 6.86594381240E+02 3.61154521450E+00 7.19549703490E-01 7.61000000000E-04
2590 1.25100000000E+02 9.05931287830E+02 9.19928172500E+02 9.88574997980E+02 3.71519217960E+00 6.32183404110E-01 1.13000000000E-03
2591 1.25100000000E+02 8.44888726250E+02 8.79603880920E+02 9.10130481910E+02 1.59286201450E+00 1.48397854090E-01 1.54000000000E-03
2592 1.25100000000E+02 8.35484108180E+02 9.20962534500E+02 9.29798641830E+02 6.78219170210E-02 1.67190552750E+00 3.23000000000E-04
2593 1.25100000000E+02 7.99768703110E+02 9.17371068310E+02 9.56051560420E+02 7.48892563620E-01 1.73096654640E+00 1.62000000000E-04
2594 1.25100000000E+02 7.00625289230E+02 7.69888594450E+02 7.11718413910E+02 2.63277929220E+00 4.77374908720E-01 2.80000000000E-03
2595 1.25100000000E+02 8.40169346080E+02 9.43623744320E+02 9.40296734210E+02 8.66061491060E-02 1.33253805430E+00 3.08000000000E-04
2596 1.25100000000E+02 7.09429147310E+02 7.14353814590E+02 7.21912413010E+02 2.52395066350E+00 3.36248266510E-01 2.38000000000E-02
2597 1.25100000000E+02 6.48581064720E+02 6.75966930070E+02 6.64710907780E+02 3.49384834770E+00 6.78088083430E-01 4.93000000000E-03
2598 1.25100000000E+02 6.64472640580E+02 6.99211000180E+02 7.01409474720E+02 1.25248093830E+00 2.23914219270E-01 3.10000000000E-03
2599 1.25100000000E+02 6.92705976080E+02 6.98796248190E+02 7.32223239470E+02 2.44769323100E+00 1.02830447410E+00 2.53000000000E-03
2600 1.25100000000E+02 6.12491124680E+02 6.79849780200E+02 7.14979062910E+02 9.68632324030E-01 1.05805493110E+00 3.50000000000E-04
2601 1.25100000000E+02 8.07996077830E+02 8.30319580930E+02 8.21546288510E+02 2.59129096630E+00 5.68462315560E-01 9.69000000000E-03
2602 1.25100000000E+02 7.31818431640E+02 9.15883393210E+02 9.40649200950E+02 2.06089469950E+00 1.00572339580E+00 1.17000000000E-04
2603 1.25100000000E+02 7.73387235600E+02 8.03608297420E+02 7.92421107350E+02 3.36479517440E+00 -6.99639809800E-01 2.23000000000E-02
2604 1.25100000000E+02 8.17741596860E+02 9.66439340900E+02 9.88071371520E+02 2.86780524640E+00 -1.64845253870E-01 2.09000000000E-04
2605 1.25100000000E+02 8.33209600580E+02 8.97731361050E+02 8.36257585040E+02 2.99576032770E+00 1.66053801530E+00 2.30000000000E-03
2606 1.25100000000E+02 8.09506626020E+02 8.59311675830E+02 9.09517847690E+02 6.67173595260E-01 9.95491791940E-02 6.64000000000E-04
2607 1.25100000000E+02 7.56832465660E+02 8.94934824700E+02 8.90666238550E+02 3.18549318690E+00 1.60692571030E+00 1.80000000000E-04
2608 1.25100000000E+02 6.00754399170E+02 7.90710673110E+02 8.12687823970E+02 3.65498044240E+00 -4.60889732520E-01 1.73000000000E-04
2609 1.25100000000E+02 7.97625446960E+02 8.94501709250E+02 9.31595170920E+02 9.34699501440E-02 1.20767602190E+00 2.36000000000E-04
2610 1.25100000000E+02 7.59016927510E+02 7.64819515690E+02 7.68513858980E+02 1.27301801820E+00 6.81647205390E-01 1.73000000000E-02
2611 1.25100000000E+02 8.26290156070E+02 8.55498340990E+02 8.42349372680E+02 2.15163581380E+00 4.65721306210E-01 7.89000000000E-03
2612 1.25100000000E+02 9.04526484380E+02 9.56280719510E+02 9.40455738190E+02 3.15300030350E+00 1.84543198480E+00 1.10000000000E-03
2613 1.25100000000E+02 6.60298963060E+02 7.70842586500E+02 7.85642359940E+02 3.80221325240E+00 -8.66664030910E-01 5.14000000000E-04
2614 1.25100000000E+02 7.34780286000E+02 8.27045923780E+02 8.49202844600E+02 2.96075160320E+00 -2.88438040990E-01 4.88000000000E-04
2615 1.25100000000E+02 9.03304953430E+02 9.56142914830E+02 9.21536090220E+02 1.95608647900E+00 1.34116248160E-02 5.40000000000E-03
2616 1.25100000000E+02 6.90745154580E+02 6.96496298150E+02 7.04012783580E+02 4.32674892650E-01 7.52222877230E-01 1.04000000000E-02
2617 1.25100000000E+02 8.29483810110E+02 9.12512073260E+02 9.45473105750E+02 2.77855244790E+00 -2.41111017720E-01 4.84000000000E-04
2618 1.25100000000E+02 6.00412611830E+02 8.25825392680E+02 8.47977028090E+02 3.14397519830E+00 -3.85225874640E-02 1.19000000000E-04
2619 1.25100000000E+02 8.34305979140E+02 8.90502485570E+02 8.49964277080E+02 1.51857909330E+00 1.68681729240E-01 4.57000000000E-03
2620 1.25100000000E+02 7.50120916950E+02 8.64417587430E+02 9.01284504440E+02 2.84109512620E+00 3.49813391260E-01 2.43000000000E-04
2621 1.25100000000E+02 7.12710249890E+02 8.19724712110E+02 8.17023427380E+02 2.63630436950E+00 -2.32271174820E-01 4.99000000000E-04
2622 1.25100000000E+02 7.50781807580E+02 8.47569207320E+02 8.44047315290E+02 3.49508308400E+00 1.78833207270E+00 2.79000000000E-04
2623 1.25100000000E+02 8.02051960460E+02 8.36333075370E+02 8.37981888700E+02 1.79280061040E+00 -6.44182116990E-01 8.25000000000E-03
2624 1.25100000000E+02 7.58637006870E+02 8.12588060710E+02 8.22485335610E+02 1.38240273460E+00 1.45783491740E+00 6.07000000000E-04
2625 1.25100000000E+02 8.59862665760E+02 9.97687453040E+02 8.60038810470E+02 2.53067941940E-01 1.51972827730E+00 9.19000000000E-04
2626 1.25100000000E+02 7.92851011090E+02 8.29591992380E+02 8.89381151270E+02 4.02501776700E+00 -3.45212207640E-01 9.60000000000E-04
2627 1.25100000000E+02 6.48223251170E+02 7.05198150970E+02 7.20368410390E+02 3.94532903730E+00 -2.00234199070E-01 1.23000000000E-03
2628 1.25100000000E+02 6.58531711860E+02 6.68386109940E+02 7.10916994840E+02 3.36867223460E+00 9.23618183780E-01 1.66000000000E-03
2629 1.25100000000E+02 8.73513881790E+02 9.55291454050E+02 9.89986100140E+02 2.99759967670E+00 1.50880865840E+00 2.80000000000E-04
2630 1.25100000000E+02 7.69331002740E+02 7.74329615710E+02 8.45153419150E+02 2.10847774680E+00 1.80241833320E+00 8.69000000000E-04
2631 1.25100000000E+02 8.25551950490E+02 8.38225075390E+02 8.86868220120E+02 4.10819630250E+00 1.46359583550E+00 1.16000000000E-03
2632 1.25100000000E+02 7.52311986040E+02 8.51776590020E+02 8.82446693590E+02 1.58351249150E+00 1.99190054550E+00 1.91000000000E-04
2633 1.25100000000E+02 8.42187016970E+02 9.30345828280E+02 9.57170812080E+02 3.91736820420E+00 9.80338278500E-03 4.36000000000E-04
2634 1.25100000000E+02 7.68013942630E+02 8.98799183010E+02 7.72044588740E+02 3.36260015260E+00 -9.16921755180E-01 1.46000000000E-03
2635 1.25100000000E+02 6.95883755770E+02 7.52924098720E+02 8.01398920700E+02 1.92483387420E+00 4.15043575230E-01 4.96000000000E-04
2636 1.25100000000E+02 7.96795229960E+02 8.03226707490E+02 8.66698928340E+02 4.53880299260E-02 6.61913622050E-01 1.61000000000E-03
2637 1.25100000000E+02 6.37390752640E+02 7.93921215030E+02 8.21422107190E+02 1.23955266990E+00 2.98975267670E-01 1.74000000000E-04
2638 1.25100000000E+02 8.40906186530E+02 9.31985045060E+02 8.41512409300E+02 2.84823126410E+00 4.40531957560E-01 2.25000000000E-03
2639 1.25100000000E+02 8.62638024750E+02 8.96078311110E+02 8.65386682240E+02 2.81359439110E+00 1.33537335360E+00 5.81000000000E-03
2640 1.25100000000E+02 6.57150586540E+02 7.90010992370E+02 8.06118133430E+02 2.12790135030E+00 1.16704953690E+00 1.81000000000E-04
2641 1.25100000000E+02 6.32001377890E+02 6.41577040970E+02 6.73834898370E+02 3.69665107480E+00 5.87202710090E-01 2.85000000000E-03
2642 1.25100000000E+02 6.68363952890E+02 6.83365792670E+02 7.21101185910E+02 3.39877839620E+00 1.33719253540E+00 1.13000000000E-03
2643 1.25100000000E+02 6.85448999690E+02 7.30968988660E+02 7.11443637520E+02 5.23175027000E-01 4.50223086940E-02 4.61000000000E-03
2644 1.25100000000E+02 6.70657275370E+02 6.74630081290E+02 6.89858554270E+02 1.14692570040E+00 1.21980367780E+00 4.48000000000E-03
2645 1.25100000000E+02 7.86585554900E+02 8.00276160740E+02 8.42547669650E+02 2.10253284750E+00 3.11001966410E-01 2.41000000000E-03
2646 1.25100000000E+02 8.36261862880E+02 9.53333394750E+02 9.57492192330E+02 2.50632238900E+00 -5.05152495590E-02 3.55000000000E-04
2647 1.25100000000E+02 8.54674702500E+02 9.32063272610E+02 8.58972957920E+02 1.99814934660E+00 -3.32595931650E-01 3.60000000000E-03
2648 1.25100000000E+02 8.35633914340E+02 8.73665449750E+02 9.28255223450E+02 2.16935092150E+00 3.88219595900E-01 7.42000000000E-04
2649 1.25100000000E+02 8.15268098640E+02 9.44141454050E+02 9.52003144000E+02 2.22231070370E+00 -6.41847878250E-01 3.46000000000E-04
2650 1.25100000000E+02 6.57315086490E+02 8.09853698420E+02 8.09379610780E+02 1.51470942610E+00 1.51433572250E+00 1.52000000000E-04
