BP mh MH MA MC la2 laL Omega
380 1.25100000000E+02 2.52170027330E+02 5.00402812050E+02 5.21512487320E+02 3.35149381550E+00 1.05700401440E+00 9.85000000000E-05
381 1.25100000000E+02 9.00688569770E+02 9.56190511870E+02 9.82355800670E+02 4.07545437800E+00 1.83916762680E-01 8.60000000000E-04
382 1.25100000000E+02 6.65785905760E+02 8.52128382230E+02 8.79079895260E+02 2.13905081560E+00 5.54724433810E-01 1.27000000000E-04
383 1.25100000000E+02 4.25752530510E+02 4.88652226660E+02 4.47053960350E+02 7.40261321560E-01 9.39487333320E-01 1.02000000000E-03
384 1.25100000000E+02 4.56115900680E+02 5.24478421190E+02 5.74768657130E+02 2.76213609590E+00 -3.61213897530E-01 6.45000000000E-04
385 1.25100000000E+02 2.28086988620E+02 2.50986294810E+02 2.35086349230E+02 2.73214700740E+00 8.40142061310E-01 1.11000000000E-03
386 1.25100000000E+02 3.06143036340E+02 5.58522343420E+02 5.62901395780E+02 3.05885384030E+00 1.44097299480E+00 8.18000000000E-05
387 1.25100000000E+02 6.41936793650E+02 7.88772331230E+02 7.95622297600E+02 1.44556225660E+00 1.86756012080E+00 1.38000000000E-04
388 1.25100000000E+02 8.76803554800E+02 9.00897421190E+02 9.57645788950E+02 1.19154439580E+00 -4.91339572190E-01 1.66000000000E-03
389 1.25100000000E+02 1.15226529560E+02 1.27643549790E+02 1.39385655630E+02 8.19927362600E-02 2.42632836140E-01 8.60000000000E-04
390 1.25100000000E+02 2.87182521470E+02 3.78225768830E+02 3.61225398090E+02 1.65545438210E+00 2.07845165750E-01 6.45000000000E-04
391 1.25100000000E+02 7.83062471300E+02 9.51355901670E+02 9.55626922400E+02 6.42407515260E-01 6.67380212530E-02 1.84000000000E-04
392 1.25100000000E+02 1.20179096010E+02 1.86911862650E+02 1.37440118210E+02 2.17653380420E+00 2.55307462230E-01 7.89000000000E-04
393 1.25100000000E+02 3.94811207710E+02 6.26028878730E+02 6.32308577100E+02 3.70634222240E+00 -7.09940438950E-01 2.07000000000E-04
394 1.25100000000E+02 2.32994186800E+02 4.31295274970E+02 4.41385025490E+02 2.68018163530E+00 -1.50197156600E-01 3.20000000000E-04
395 1.25100000000E+02 6.54444574370E+00 4.71594998600E+02 4.74412710970E+02 7.86015293710E-01 -4.33207447140E-01 1.28000000000E-01
396 1.25100000000E+02 6.64391715020E+01 2.91203505680E+02 3.14715741030E+02 3.42886030390E+00 7.90949197570E-01 7.99000000000E-04
397 1.25100000000E+02 2.36736372930E+02 3.02543415920E+02 3.39576076790E+02 1.20907066680E+00 -4.56619736270E-01 1.28000000000E-03
398 1.25100000000E+02 4.54964168490E+02 6.11273521120E+02 4.55733863240E+02 1.12525930140E+00 1.45901831580E+00 6.88000000000E-04
399 1.25100000000E+02 3.39905843430E+02 4.70296689400E+02 5.06750358390E+02 1.88828938640E+00 3.12584543420E-01 2.40000000000E-04
400 1.25100000000E+02 1.81425619420E+02 4.76199636170E+02 4.81985499290E+02 6.79780391560E-01 1.30506437420E+00 7.30000000000E-05
401 1.25100000000E+02 8.82243944480E+02 9.77594820120E+02 9.81188837500E+02 2.99869853260E+00 4.43349552820E-01 4.41000000000E-04
402 1.25100000000E+02 5.16492415580E+02 5.90124134820E+02 6.33591780100E+02 7.88432322920E-01 1.95743281230E+00 1.90000000000E-04
403 1.25100000000E+02 3.93154546720E+02 6.33061078080E+02 6.53992253160E+02 3.81812696150E+00 1.98864510190E+00 6.87000000000E-05
404 1.25100000000E+02 5.24943257570E+02 6.06632670050E+02 6.01109325590E+02 2.78319688530E+00 -1.35565017280E-01 8.95000000000E-04
405 1.25100000000E+02 5.81892897050E+02 6.96556712590E+02 6.88295626580E+02 1.42402887660E+00 1.84282050620E-01 3.98000000000E-04
406 1.25100000000E+02 1.50032380560E+02 2.19636778450E+02 2.06223505690E+02 3.20100409080E+00 -3.29146003850E-01 1.60000000000E-03
407 1.25100000000E+02 7.54039223060E+01 1.51954361940E+02 1.38879480910E+02 3.36183033540E+00 2.17240949520E-01 3.46000000000E-02
408 1.25100000000E+02 2.85439664840E+02 5.01761971090E+02 2.85754315430E+02 1.35337997390E+00 1.06410307620E+00 5.63000000000E-04
409 1.25100000000E+02 5.31478146010E+02 6.05592605420E+02 6.19871382710E+02 3.19630290710E+00 1.57480186530E+00 2.85000000000E-04
410 1.25100000000E+02 2.03795200060E+01 4.87786046000E+02 4.93712589630E+02 1.61673414550E+00 6.31157885090E-01 3.41000000000E-02
411 1.25100000000E+02 4.42821522510E+02 7.07588172180E+02 7.16629041480E+02 5.34002364900E-01 1.95413682270E+00 6.57000000000E-05
412 1.25100000000E+02 3.34918988150E+02 6.00941337060E+02 6.04324746310E+02 7.11930075480E-01 1.77643846630E-01 1.34000000000E-04
413 1.25100000000E+02 3.03017793800E+02 4.01766174010E+02 4.05901957130E+02 1.15389705730E+00 1.94185498270E+00 1.28000000000E-04
414 1.25100000000E+02 5.86346921160E+02 6.58478326630E+02 6.39424152790E+02 5.35477382390E-01 4.79759126530E-01 9.17000000000E-04
415 1.25100000000E+02 5.10054063070E+02 5.71603431270E+02 5.97252754640E+02 1.34903105960E+00 9.56940342000E-02 7.32000000000E-04
416 1.25100000000E+02 6.81427890520E+02 6.81666966400E+02 7.11750585090E+02 2.69850830520E+00 1.88205066980E+00 2.12000000000E-03
417 1.25100000000E+02 5.65408964180E+02 6.56281626910E+02 7.00354927820E+02 3.35971304260E+00 7.15638361340E-01 2.66000000000E-04
418 1.25100000000E+02 4.46343141660E+02 4.69918007260E+02 4.52361751320E+02 1.92291685310E+00 -4.41801842160E-01 2.04000000000E-02
419 1.25100000000E+02 4.91640937720E+02 5.06742133970E+02 5.75975905740E+02 3.16210964650E-01 1.18476408630E+00 5.54000000000E-04
420 1.25100000000E+02 8.00229822230E+02 8.12871937940E+02 8.47899951020E+02 6.42233457990E-01 5.41273244640E-01 2.73000000000E-03
421 1.25100000000E+02 2.16043537170E+02 4.37747637330E+02 4.39115630340E+02 3.30208182270E+00 5.08323342640E-01 1.70000000000E-04
422 1.25100000000E+02 2.77469603370E+02 3.20870877100E+02 2.92487967860E+02 2.54420338300E+00 1.12030056610E+00 6.30000000000E-04
423 1.25100000000E+02 2.48041802760E+02 4.41222652810E+02 4.67159852620E+02 8.29589113690E-01 5.92671513710E-01 1.56000000000E-04
424 1.25100000000E+02 7.29770834250E+02 8.87190953950E+02 8.92551733590E+02 3.99004087850E+00 1.18512394360E+00 1.55000000000E-04
425 1.25100000000E+02 5.86889159880E+02 7.30362032220E+02 7.54920572700E+02 8.31991504530E-01 5.90255704860E-01 1.85000000000E-04
426 1.25100000000E+02 6.40502793380E+02 8.28127435550E+02 8.21686525540E+02 3.75387882310E+00 -4.72784806830E-01 2.03000000000E-04
427 1.25100000000E+02 2.39339991940E+02 3.25070361290E+02 3.37307239580E+02 1.60592913170E+00 -1.55906032480E-01 9.08000000000E-04
428 1.25100000000E+02 1.22659981930E+02 3.23210496340E+02 3.48602011470E+02 1.91285806650E+00 3.65596853920E-01 2.93000000000E-04
429 1.25100000000E+02 5.38109190280E+02 5.45876992320E+02 5.60019221600E+02 2.00696920740E-01 1.24576011500E+00 2.40000000000E-03
430 1.25100000000E+02 1.64477530910E+02 2.57157058700E+02 1.70559714080E+02 1.82822026700E+00 -1.87353878040E-01 2.94000000000E-03
431 1.25100000000E+02 4.64211212570E+01 1.74841759410E+02 1.72362933170E+02 3.53114392950E+00 1.84292747250E-01 9.18000000000E-02
432 1.25100000000E+02 2.08130813360E+02 3.78811070840E+02 3.86388600710E+02 3.06750893200E+00 -7.35763550620E-01 4.90000000000E-04
433 1.25100000000E+02 6.34095517570E+02 7.57950762910E+02 7.94979939430E+02 3.53699681910E+00 3.01297014050E-01 2.25000000000E-04
434 1.25100000000E+02 9.08902308560E+02 9.35173643540E+02 9.74013449310E+02 5.06548896560E-02 1.04023615640E+00 1.13000000000E-03
435 1.25100000000E+02 1.40765371450E+02 5.30530671100E+02 5.41985236300E+02 2.25804103340E+00 -1.37737875410E-01 5.39000000000E-04
436 1.25100000000E+02 4.21876676720E+02 4.95092664550E+02 4.98622645300E+02 2.44105559160E-01 1.01473755840E+00 3.76000000000E-04
437 1.25100000000E+02 7.92834432650E+02 8.80287008090E+02 8.91060605790E+02 2.12799253680E-01 1.22549429620E+00 3.45000000000E-04
438 1.25100000000E+02 1.56803049890E+02 5.26282706680E+02 5.22897191740E+02 9.00282311660E-01 7.81814794980E-01 1.22000000000E-04
439 1.25100000000E+02 5.18563759990E+02 5.91565355780E+02 5.98829648620E+02 2.96074136810E+00 7.55340007270E-01 4.77000000000E-04
440 1.25100000000E+02 7.60201375080E+02 8.44975435310E+02 8.92641490250E+02 3.93640115780E-01 1.64222612940E+00 2.18000000000E-04
441 1.25100000000E+02 7.25866454070E+02 8.33919586680E+02 8.70126871250E+02 1.82527649180E+00 5.42745933620E-01 2.49000000000E-04
442 1.25100000000E+02 1.43692104350E+02 2.89090316930E+02 3.10505426580E+02 2.69062775060E+00 1.41435068410E+00 3.32000000000E-05
443 1.25100000000E+02 5.12013311490E+01 1.51661492340E+02 1.87309159750E+02 3.96156980440E+00 1.32123159770E-01 6.35000000000E-02
444 1.25100000000E+02 6.93582577790E+02 7.85908630720E+02 7.00581607550E+02 2.70069228250E+00 8.27567443670E-01 1.67000000000E-03
445 1.25100000000E+02 3.08023302810E+02 5.58913557890E+02 5.72285487350E+02 2.33942561190E+00 -7.73823823140E-01 2.47000000000E-04
446 1.25100000000E+02 6.18804729650E+02 7.02607117880E+02 7.32294032050E+02 1.79228749810E+00 2.33595917460E-01 4.19000000000E-04
447 1.25100000000E+02 8.03029629280E+02 8.46439116930E+02 8.80289159260E+02 2.83614644950E+00 1.54995785230E+00 5.44000000000E-04
448 1.25100000000E+02 7.86164966890E+02 9.07444909120E+02 9.28522564160E+02 3.07947239600E+00 8.79927379860E-01 2.19000000000E-04
449 1.25100000000E+02 4.38966423700E+01 3.87710227810E+02 3.89787829280E+02 2.24003714200E+00 -6.22604522750E-01 1.17000000000E-02
450 1.25100000000E+02 7.97196351540E+02 8.31261806730E+02 8.02453437200E+02 1.05555379410E+00 6.00433359210E-01 8.76000000000E-03
451 1.25100000000E+02 5.65892871200E+02 6.34198317540E+02 6.84766053100E+02 3.01768522500E+00 1.04890437490E+00 2.89000000000E-04
452 1.25100000000E+02 5.20003219470E+02 5.35644067830E+02 5.64914138650E+02 8.43680310050E-01 -2.73615227680E-01 5.45000000000E-03
453 1.25100000000E+02 5.19331802490E+02 5.65558210320E+02 5.77538265010E+02 3.89321410790E+00 2.18830354470E-01 1.28000000000E-03
454 1.25100000000E+02 2.08118884670E+02 2.73358334400E+02 2.52857167180E+02 2.76678895800E+00 1.35403932230E+00 1.76000000000E-04
455 1.25100000000E+02 1.96769900140E+02 2.09139098900E+02 2.30797677350E+02 7.20145977450E-01 9.88074570490E-01 3.83000000000E-04
456 1.25100000000E+02 2.94819757700E+02 5.09169683870E+02 5.06940358340E+02 2.49708887120E+00 7.45442357850E-01 1.34000000000E-04
457 1.25100000000E+02 1.06667844730E+02 2.63579901100E+02 2.58684627220E+02 8.56556142500E-01 -3.54128662470E-01 1.84000000000E-02
458 1.25100000000E+02 6.68392866110E+02 8.58734512020E+02 8.79044541970E+02 2.25474951780E+00 1.16993708440E+00 1.11000000000E-04
459 1.25100000000E+02 6.99824869490E+02 7.44781608600E+02 7.63781484260E+02 2.87065985930E+00 1.10517584710E+00 7.31000000000E-04
460 1.25100000000E+02 4.14135692550E+02 4.75093198640E+02 5.25624191400E+02 1.85321026640E+00 1.05330201620E+00 2.80000000000E-04
461 1.25100000000E+02 8.67764899660E+01 2.18096039750E+02 2.41013458400E+02 2.21899250290E+00 2.62108552480E-01 6.91000000000E-04
462 1.25100000000E+02 1.66598371270E+02 2.44534383600E+02 2.59158048140E+02 2.82450458940E+00 5.94984168280E-01 3.03000000000E-04
463 1.25100000000E+02 7.61587474770E+02 7.73968125210E+02 7.74532268190E+02 3.48092810520E+00 -2.87552219190E-01 5.78000000000E-02
464 1.25100000000E+02 1.99366466840E+01 8.20260535900E+01 9.76664005470E+01 3.19908999140E+00 -6.58368694830E-01 3.18000000000E-02
465 1.25100000000E+02 5.33292240970E+02 5.72302229480E+02 6.33649438000E+02 3.82962358650E+00 1.57537606650E+00 3.06000000000E-04
466 1.25100000000E+02 7.92279152500E+01 5.97653995910E+02 5.95090768350E+02 2.47179918220E+00 3.61723649640E-01 2.30000000000E-03
467 1.25100000000E+02 1.37353726590E+02 3.27555821370E+02 3.28631814180E+02 2.35399388410E+00 9.83401563430E-01 7.99000000000E-05
468 1.25100000000E+02 1.23325491180E+02 4.79438926690E+02 4.94739857060E+02 3.61268634460E+00 5.12625756950E-01 2.04000000000E-04
469 1.25100000000E+02 1.83557071060E+02 5.90508096490E+02 6.02514606900E+02 8.32447613100E-01 -2.25791962160E-01 2.97000000000E-04
470 1.25100000000E+02 4.79320885330E+02 4.86556558310E+02 5.49565630790E+02 3.50077874700E+00 5.08036141310E-01 1.34000000000E-03
471 1.25100000000E+02 7.97610118920E+02 8.51441421150E+02 9.02767118580E+02 2.88380764210E+00 -1.32314769810E-01 6.53000000000E-04
472 1.25100000000E+02 5.55004515340E+02 5.63182808400E+02 6.06197250470E+02 2.29723890830E+00 2.26257811400E-01 2.90000000000E-03
473 1.25100000000E+02 2.13467426700E+02 2.88890492100E+02 3.26588600350E+02 3.68025322840E+00 -8.42123682200E-02 7.85000000000E-04
474 1.25100000000E+02 3.51358359930E+02 4.65871041970E+02 4.54351232770E+02 1.85734203860E+00 4.33586789670E-01 3.55000000000E-04
475 1.25100000000E+02 7.74226232420E+02 8.38044605520E+02 8.81113202040E+02 3.87741830560E+00 -2.93600057590E-01 6.38000000000E-04
476 1.25100000000E+02 7.45648436360E+02 8.76194608380E+02 7.50533273960E+02 7.49707892150E-01 -3.53317420470E-01 1.37000000000E-03
477 1.25100000000E+02 2.36096591180E+02 3.01637563690E+02 2.76538622600E+02 3.19274721450E+00 -6.64459414740E-01 1.40000000000E-03
478 1.25100000000E+02 3.61253563350E+02 4.81051976710E+02 4.75394783650E+02 3.99763782280E+00 1.84286366500E+00 1.42000000000E-04
479 1.25100000000E+02 8.91414770410E+02 9.43683682000E+02 9.56810538610E+02 1.54001032300E+00 -1.39784314930E-01 1.48000000000E-03
480 1.25100000000E+02 1.41887550860E+02 1.67674467140E+02 1.79311677060E+02 3.63478166850E+00 -8.73031310720E-01 8.49000000000E-05
481 1.25100000000E+02 2.11057487600E+02 5.77828157110E+02 5.82399456260E+02 4.89750619490E-01 -2.66530047460E-01 2.44000000000E-04
482 1.25100000000E+02 4.31094830270E+02 7.03930938330E+02 7.18459652390E+02 2.77837061540E-01 2.20836043170E-01 1.05000000000E-04
483 1.25100000000E+02 5.48534525650E+02 6.29479307160E+02 6.25268385870E+02 2.46064233060E+00 3.96295017970E-01 6.09000000000E-04
484 1.25100000000E+02 5.97213671580E+02 6.04342954790E+02 6.36087320030E+02 3.99062978060E+00 3.54750124820E-01 4.13000000000E-03
485 1.25100000000E+02 4.76012908530E+02 6.10825656130E+02 4.81331737220E+02 1.59473755580E+00 4.54691376530E-01 1.07000000000E-03
486 1.25100000000E+02 2.40472694060E+02 3.78769039300E+02 3.92360221330E+02 3.50368668500E+00 1.03644739610E+00 1.51000000000E-04
487 1.25100000000E+02 8.35128699680E+02 8.77220995680E+02 8.85719575900E+02 9.04297027020E-01 6.40592730170E-01 1.52000000000E-03
488 1.25100000000E+02 6.18904673620E+02 7.89448496950E+02 6.19864543470E+02 3.98930722430E+00 -5.54403576900E-01 9.50000000000E-04
489 1.25100000000E+02 2.32344100020E+02 3.15663969320E+02 3.15362987090E+02 2.17101058620E+00 -2.54618236190E-02 8.95000000000E-04
490 1.25100000000E+02 2.22496222250E+02 2.47123047430E+02 3.11041587620E+02 1.86839312580E+00 -2.43738328380E-01 1.64000000000E-03
491 1.25100000000E+02 5.23342194340E+02 5.40145621950E+02 5.55633799370E+02 3.95953613390E+00 -4.31911577460E-01 1.21000000000E-02
492 1.25100000000E+02 2.01729903950E+02 2.13175626970E+02 2.46578956000E+02 2.48583369180E+00 2.56460836460E-01 1.37000000000E-03
493 1.25100000000E+02 3.47621385040E+02 4.08245877410E+02 3.61784647300E+02 3.67511905720E-01 -2.38288508280E-01 5.14000000000E-03
494 1.25100000000E+02 5.63376186670E+02 5.70131266910E+02 6.03691667720E+02 4.71493838290E-01 -6.87392437300E-03 5.93000000000E-03
495 1.25100000000E+02 8.04555939170E+02 8.36285440600E+02 8.23180498260E+02 1.36150148110E+00 1.30467571940E+00 2.97000000000E-03
496 1.25100000000E+02 3.91201460290E+02 5.99763756650E+02 6.20577255470E+02 5.91264161190E-01 -1.57156968900E-02 1.66000000000E-04
497 1.25100000000E+02 1.98166852380E+02 2.60428699110E+02 3.06326892290E+02 3.83517307160E+00 1.09883026180E+00 1.70000000000E-04
498 1.25100000000E+02 7.75850171360E+02 8.46325985590E+02 7.95413209010E+02 2.44214238280E+00 8.53404790430E-01 1.88000000000E-03
499 1.25100000000E+02 2.29663201880E+02 2.67388344040E+02 2.67394661420E+02 1.70468384320E+00 1.17824999230E+00 3.03000000000E-04
500 1.25100000000E+02 3.30571753210E+02 3.61068996320E+02 3.59707790420E+02 2.53085808410E-01 1.65648238760E+00 3.95000000000E-04
501 1.25100000000E+02 8.77776450830E+02 9.93518557840E+02 9.98251769080E+02 1.51630816470E-01 2.98991609110E-01 3.23000000000E-04
502 1.25100000000E+02 3.71726145800E+02 6.79710374130E+02 6.86906151500E+02 3.16417103140E+00 -4.89630629650E-01 1.36000000000E-04
503 1.25100000000E+02 1.26921744300E+02 4.10602376110E+02 4.12934000010E+02 3.23788229050E+00 -8.74317773130E-01 8.43000000000E-05
504 1.25100000000E+02 3.50847993090E+02 4.75108872230E+02 4.79994560820E+02 4.57382282110E-01 -1.01297887780E-01 4.23000000000E-04
505 1.25100000000E+02 7.35052459390E+02 7.51460830490E+02 8.05878389080E+02 2.29362632750E+00 1.85357398900E+00 6.80000000000E-04
506 1.25100000000E+02 6.74094270460E+02 6.97161935630E+02 7.41229207370E+02 1.33311956440E+00 -6.36487075540E-03 1.78000000000E-03
507 1.25100000000E+02 7.54239983920E+02 9.12539923130E+02 9.41194290310E+02 3.80794162760E+00 9.52718184660E-01 1.42000000000E-04
508 1.25100000000E+02 8.48751736120E+02 9.19569481940E+02 9.66468493390E+02 4.85817034940E-01 1.60981453210E+00 2.81000000000E-04
509 1.25100000000E+02 1.47323652760E+02 1.64252500950E+02 1.77660534820E+02 6.23963990980E-01 8.88057612450E-01 2.03000000000E-04
510 1.25100000000E+02 2.38114257420E+02 3.85110006100E+02 4.02528482450E+02 1.53931286240E+00 9.90080079770E-01 1.47000000000E-04
511 1.25100000000E+02 5.34590856790E+02 6.21603236990E+02 6.59896210200E+02 3.96619842900E+00 -5.56960684150E-01 5.63000000000E-04
512 1.25100000000E+02 5.25566084540E+02 5.42173991710E+02 5.63476348310E+02 1.96105382760E+00 1.73043101800E+00 8.23000000000E-04
513 1.25100000000E+02 1.53433226450E+02 3.91112206370E+02 3.90030814110E+02 1.63524110520E+00 1.25741115500E+00 5.80000000000E-05
514 1.25100000000E+02 2.33825885930E+02 3.51216029720E+02 3.42981653460E+02 3.12982006650E+00 1.97595089050E-01 4.36000000000E-04
515 1.25100000000E+02 6.30305902680E+02 8.28725075780E+02 8.43615879250E+02 2.16570145250E+00 1.70747114630E+00 9.53000000000E-05
516 1.25100000000E+02 7.36768684890E+02 9.06595420350E+02 7.42161097610E+02 1.69200739930E+00 1.72171216330E+00 5.72000000000E-04
517 1.25100000000E+02 6.77485648030E+01 7.34583740590E+01 1.24379630270E+02 7.82219009240E-01 -3.26559135710E-01 7.24000000000E-03
518 1.25100000000E+02 7.42651095510E+02 7.70179851490E+02 8.28987690620E+02 2.55126746710E+00 -1.56778153040E-01 1.19000000000E-03
519 1.25100000000E+02 1.72996561780E+02 2.30592761550E+02 1.87676320220E+02 1.28394755680E+00 -8.21838787330E-02 3.40000000000E-03
520 1.25100000000E+02 5.12589837340E+02 6.60276108730E+02 6.66601698130E+02 3.06840459790E+00 3.92966648820E-02 2.54000000000E-04
521 1.25100000000E+02 3.41196658430E+02 5.82006049680E+02 6.04716730130E+02 2.49835175740E+00 9.17040735330E-01 9.98000000000E-05
522 1.25100000000E+02 1.49730047410E+02 2.63985004620E+02 2.91571960330E+02 3.01669094530E+00 -7.67234473240E-01 1.71000000000E-04
523 1.25100000000E+02 3.49019636160E+02 5.16909995870E+02 5.19855140580E+02 1.74312637130E+00 1.81465488420E+00 1.01000000000E-04
524 1.25100000000E+02 5.22551924980E+01 1.10966083160E+02 1.53867980270E+02 2.12722425780E+00 6.23354455310E-01 3.79000000000E-03
525 1.25100000000E+02 6.75945127540E+02 8.94462637520E+02 8.94542437090E+02 7.94058061100E-01 -4.16700715550E-01 1.44000000000E-04
526 1.25100000000E+02 6.09343027040E+02 6.95685931410E+02 6.12332507910E+02 3.55897003090E+00 1.46098478470E+00 1.44000000000E-03
527 1.25100000000E+02 4.52779121590E+02 6.69122141850E+02 6.76549647760E+02 4.11843461330E+00 3.79839565910E-02 1.51000000000E-04
528 1.25100000000E+02 2.29732537790E+02 2.48490698370E+02 2.93930771790E+02 2.84627840730E+00 1.06145176190E+00 3.15000000000E-04
529 1.25100000000E+02 2.45903212980E+02 3.88677187700E+02 3.82821638690E+02 2.81694567310E+00 4.77783548610E-01 2.53000000000E-04
530 1.25100000000E+02 5.17627701310E+02 5.96490645810E+02 5.89129071730E+02 1.21585633080E+00 1.24368930330E+00 3.82000000000E-04
531 1.25100000000E+02 8.73220857890E+02 8.92453948330E+02 9.44319465240E+02 3.55713194700E+00 5.42197211230E-01 1.36000000000E-03
532 1.25100000000E+02 6.04905536640E+02 6.87295877540E+02 6.96822357090E+02 1.08174348240E+00 -2.51540784980E-01 7.29000000000E-04
533 1.25100000000E+02 3.34928134260E+02 3.68893503740E+02 3.37532144720E+02 3.65309209590E-01 -2.33706772280E-01 1.29000000000E-02
534 1.25100000000E+02 3.48374515880E+02 4.36747810090E+02 3.58963987410E+02 3.24436533400E-01 7.18004811430E-01 1.09000000000E-03
535 1.25100000000E+02 8.04808619620E+02 8.64090669580E+02 8.74232973070E+02 6.78690236530E-01 -2.01424753750E-01 1.27000000000E-03
536 1.25100000000E+02 7.78642669560E+02 8.36227976530E+02 8.05390573600E+02 2.60956433550E+00 3.29686733930E-01 2.81000000000E-03
537 1.25100000000E+02 4.05417638800E+02 5.28987314510E+02 5.28272923970E+02 1.83576564790E+00 7.05570516890E-01 2.51000000000E-04
538 1.25100000000E+02 8.70161855130E+01 1.43171143070E+02 1.92634061180E+02 3.95712396810E+00 1.54883719160E-01 1.12000000000E-03
539 1.25100000000E+02 4.79818156050E+02 5.49086044350E+02 5.70305808090E+02 6.30913961970E-01 3.74003184480E-01 5.42000000000E-04
540 1.25100000000E+02 4.28218616560E+02 4.72639194660E+02 4.37886851040E+02 1.64621827130E-01 9.67543756030E-01 1.89000000000E-03
541 1.25100000000E+02 4.63015448060E+02 6.97221872850E+02 7.01081113870E+02 3.86233259240E+00 -5.41359237250E-01 1.66000000000E-04
542 1.25100000000E+02 4.59785251330E+02 6.52395798560E+02 6.63096024520E+02 3.56484923130E+00 -6.67800640080E-01 2.31000000000E-04
543 1.25100000000E+02 6.22649616310E+02 7.03791093860E+02 7.40038568770E+02 2.52852070230E+00 2.07118319160E-01 4.11000000000E-04
544 1.25100000000E+02 4.65630563610E+02 5.66000012730E+02 5.80372139640E+02 1.90624506870E+00 1.68049603210E+00 1.87000000000E-04
545 1.25100000000E+02 3.68357042660E+02 4.38737621870E+02 4.70416470610E+02 2.98395552090E+00 1.10941489470E+00 2.65000000000E-04
546 1.25100000000E+02 3.06957012410E+02 4.50084750900E+02 3.11911789530E+02 3.93450433180E+00 4.52809224980E-01 9.63000000000E-04
547 1.25100000000E+02 4.49341148940E+02 5.18820694090E+02 4.92212259870E+02 8.94518199710E-01 1.71917124830E+00 3.75000000000E-04
548 1.25100000000E+02 3.12126359170E+02 5.39109331440E+02 5.41506786030E+02 2.87441852060E+00 -2.66667376870E-01 2.20000000000E-04
549 1.25100000000E+02 4.46398114640E+02 4.52810750750E+02 5.05058010980E+02 3.64442016830E+00 -4.20670020380E-01 4.60000000000E-03
550 1.25100000000E+02 1.59950666420E+02 1.80555587980E+02 1.88911416140E+02 4.05549959260E+00 1.65426218370E+00 3.97000000000E-05
551 1.25100000000E+02 4.72774488010E+02 5.91997468290E+02 5.87947975760E+02 4.02119496630E-01 -1.24416691660E-01 4.41000000000E-04
552 1.25100000000E+02 3.53761654490E+02 6.24424604710E+02 6.30482528270E+02 1.16179228150E+00 5.11969723150E-01 1.08000000000E-04
553 1.25100000000E+02 8.70983372950E+02 8.93028489610E+02 8.79479942480E+02 2.25079990720E+00 -6.39907276460E-01 4.43000000000E-02
554 1.25100000000E+02 1.74093127260E+02 5.40881080320E+02 5.47464121400E+02 2.76454924020E+00 9.57999280100E-02 2.39000000000E-04
555 1.25100000000E+02 8.69561014180E+02 9.20660652590E+02 9.40819916640E+02 2.40076874530E+00 -4.38850674160E-01 1.52000000000E-03
556 1.25100000000E+02 5.92551000300E+02 6.79486605260E+02 6.84953833550E+02 3.28266297530E+00 -1.35311692750E-01 6.58000000000E-04
557 1.25100000000E+02 5.36940957810E+02 6.18988608720E+02 5.48511340250E+02 1.50714923270E+00 4.19195385770E-01 2.00000000000E-03
558 1.25100000000E+02 5.38099972870E+02 6.99071278220E+02 7.19101117590E+02 3.56978612620E+00 1.17690449220E+00 1.36000000000E-04
559 1.25100000000E+02 3.26783668310E+02 5.56735215350E+02 5.73959760860E+02 3.12093741070E+00 3.54477963890E-01 1.40000000000E-04
560 1.25100000000E+02 1.97568466210E+02 3.33555949180E+02 3.67095652540E+02 4.59819182230E-02 9.92385378170E-01 1.40000000000E-04
561 1.25100000000E+02 5.36290182450E+02 6.44029575570E+02 6.81529412950E+02 1.32277249940E+00 6.87759043210E-01 2.33000000000E-04
562 1.25100000000E+02 3.64733268760E+02 5.89959161330E+02 5.93813541840E+02 2.26287499890E+00 1.46930553940E+00 8.94000000000E-05
563 1.25100000000E+02 8.10371685640E+02 9.04748787390E+02 8.13889720250E+02 1.57790340880E+00 1.80750149940E+00 1.33000000000E-03
564 1.25100000000E+02 4.65949151040E+02 5.55886989480E+02 5.73842327560E+02 1.72381411880E+00 -1.18655242190E-01 5.56000000000E-04
565 1.25100000000E+02 5.02586035200E+02 6.22647107210E+02 6.16677451840E+02 5.51641664400E-01 1.68033227870E+00 1.83000000000E-04
566 1.25100000000E+02 5.32447617560E+02 6.77564501710E+02 5.35064192920E+02 2.77991403550E+00 3.80947948330E-01 1.05000000000E-03
567 1.25100000000E+02 7.50074653930E+02 8.73537886790E+02 8.87247501670E+02 3.77539911990E+00 1.57027362410E-01 2.81000000000E-04
568 1.25100000000E+02 3.74076635510E+02 3.77189763900E+02 3.96480751960E+02 2.38130591920E+00 4.30451086190E-01 5.05000000000E-03
569 1.25100000000E+02 2.39474589930E+02 3.09291164140E+02 3.34375116010E+02 4.32156273750E-01 1.83243999860E+00 1.09000000000E-04
570 1.25100000000E+02 1.30278449600E+02 3.86656454030E+02 3.87637736600E+02 3.61470279220E+00 5.08842369130E-01 2.07000000000E-04
571 1.25100000000E+02 3.38373660540E+02 3.76015097790E+02 4.21106607730E+02 1.33547167670E+00 1.33703873540E+00 2.85000000000E-04
572 1.25100000000E+02 1.48718765740E+02 1.70281968920E+02 1.57985751300E+02 3.37090275030E+00 1.37409203970E+00 6.20000000000E-05
