BP mh MH MA MC la2 laL Omega
5770 1.25100000000E+02 8.38693248070E+02 9.86660815980E+02 8.40249464520E+02 5.08484031730E-01 3.56418538210E-01 9.83000000000E-04
5771 1.25100000000E+02 3.84478095160E+02 4.01997209530E+02 4.02702288470E+02 2.44952225990E+00 -5.98481287630E-01 9.41000000000E-03
5772 1.25100000000E+02 4.95809929650E+02 6.88267973410E+02 7.01159836750E+02 3.63522423520E+00 1.80445636970E+00 9.44000000000E-05
5773 1.25100000000E+02 3.84570314830E+02 4.54096192280E+02 4.64119221810E+02 3.59254184450E+00 1.10758351110E+00 3.30000000000E-04
5774 1.25100000000E+02 2.02239947230E+02 4.29404472770E+02 4.44558863410E+02 2.69165492510E+00 5.59557752880E-01 1.61000000000E-04
5775 1.25100000000E+02 4.22408707000E+02 5.58626850330E+02 5.51200430440E+02 3.78113573130E+00 -8.05946336910E-01 5.72000000000E-04
5776 1.25100000000E+02 7.98083205020E+01 2.75982387600E+02 2.83844048980E+02 3.20219816590E+00 1.18688007770E-01 4.56000000000E-03
5777 1.25100000000E+02 3.14329591480E+02 4.02910243550E+02 3.90428606110E+02 4.13659833610E+00 -1.25233611760E-01 9.76000000000E-04
5778 1.25100000000E+02 3.40202365090E+02 3.98865035930E+02 4.51020455760E+02 3.99534842010E+00 1.41620756020E+00 2.04000000000E-04
5779 1.25100000000E+02 2.12045431520E+02 4.67104635160E+02 4.65291865890E+02 4.12937125330E+00 -9.30082805530E-01 2.97000000000E-04
5780 1.25100000000E+02 3.46325663080E+02 5.65538551080E+02 5.72874936090E+02 3.27669656100E+00 9.99420860350E-01 1.09000000000E-04
5781 1.25100000000E+02 2.87627973820E+02 3.34626088600E+02 3.23037731340E+02 1.96981455620E+00 -5.67796195430E-01 3.48000000000E-03
5782 1.25100000000E+02 2.23986996070E+02 2.59077955720E+02 2.27585184560E+02 4.09510440560E+00 6.18496296340E-01 1.85000000000E-03
5783 1.25100000000E+02 6.41500549660E+02 6.59110711570E+02 6.71118938440E+02 2.43647581550E+00 8.47322521720E-01 2.82000000000E-03
5784 1.25100000000E+02 1.70649861960E+02 2.08593130590E+02 2.61698277760E+02 3.54554395300E+00 5.87117323110E-01 3.48000000000E-04
5785 1.25100000000E+02 3.95194095640E+02 5.38073350480E+02 5.49917679010E+02 1.80312961000E-01 2.82457970080E-01 2.44000000000E-04
5786 1.25100000000E+02 8.07111166900E+02 9.18102573750E+02 8.13114256160E+02 1.24992995340E+00 2.72057079940E-01 1.57000000000E-03
5787 1.25100000000E+02 5.83127993440E+02 7.09405395360E+02 7.25831842120E+02 2.07454796070E+00 1.70081047100E+00 1.59000000000E-04
5788 1.25100000000E+02 4.16169033380E+02 5.45214831180E+02 5.81356255340E+02 1.52661109420E+00 -2.26457050710E-01 3.11000000000E-04
5789 1.25100000000E+02 3.94428677520E+02 5.28578491190E+02 3.99721425700E+02 9.33842481300E-01 9.35856525680E-01 8.06000000000E-04
5790 1.25100000000E+02 2.18958593780E+02 6.09805521840E+02 6.10452383780E+02 2.54133191380E+00 -7.58076646860E-01 2.65000000000E-04
5791 1.25100000000E+02 4.58490702680E+02 5.03872790770E+02 5.22465695190E+02 4.05863055770E+00 -1.66564833210E-01 1.68000000000E-03
5792 1.25100000000E+02 1.06723662880E+02 1.56770153660E+02 1.84544368870E+02 5.27157442090E-01 5.72444786640E-01 2.47000000000E-04
5793 1.25100000000E+02 8.01263572310E+02 8.31011621530E+02 8.56427970500E+02 2.05937834940E+00 4.11606802120E-01 1.79000000000E-03
5794 1.25100000000E+02 6.59185010930E+02 6.78025359600E+02 6.82400893640E+02 2.36026480700E+00 1.32861845180E+00 2.29000000000E-03
5795 1.25100000000E+02 9.31707091560E+02 9.84825820920E+02 9.47186135280E+02 9.28853348300E-01 1.55325049870E+00 2.29000000000E-03
5796 1.25100000000E+02 5.87943743250E+02 8.07349855380E+02 8.05175531030E+02 3.99024321390E+00 -3.82499554080E-01 1.54000000000E-04
5797 1.25100000000E+02 8.68887151310E+02 9.36949994770E+02 9.76986660220E+02 3.39730716960E+00 1.55731610280E+00 3.23000000000E-04
5798 1.25100000000E+02 7.13766264890E+02 8.96954165770E+02 9.15022147640E+02 9.41233996110E-01 1.56692441680E+00 1.08000000000E-04
5799 1.25100000000E+02 4.37548553860E+02 6.72199040590E+02 6.92450641620E+02 2.09639514400E+00 7.57291351300E-01 1.02000000000E-04
5800 1.25100000000E+02 3.37109079150E+02 4.76691810150E+02 4.89109115510E+02 3.61003728100E+00 5.51026366060E-01 2.18000000000E-04
5801 1.25100000000E+02 2.09192152090E+02 3.44649048110E+02 3.65951175840E+02 1.00461822160E+00 1.55479053700E+00 8.68000000000E-05
5802 1.25100000000E+02 7.79917258190E+02 8.46937821270E+02 8.44536263660E+02 6.49346943020E-01 1.10901754910E+00 6.45000000000E-04
5803 1.25100000000E+02 4.11065925540E+02 5.98627883970E+02 6.19671012100E+02 1.27948548160E+00 -1.21090279000E-01 1.94000000000E-04
5804 1.25100000000E+02 7.22983930500E+02 8.83268573230E+02 8.83386818890E+02 8.21024526190E-03 1.16440127450E+00 1.57000000000E-04
5805 1.25100000000E+02 6.58400239600E+02 7.36527760670E+02 7.45546415680E+02 6.95111594960E-01 -2.74460812040E-01 8.07000000000E-04
5806 1.25100000000E+02 3.28322777290E+02 3.53234293450E+02 3.44401560560E+02 4.10266401840E+00 -2.34691874890E-01 1.30000000000E-02
5807 1.25100000000E+02 8.37883524740E+02 9.30863885190E+02 9.52497190440E+02 3.25489539330E+00 1.08252431620E+00 3.01000000000E-04
5808 1.25100000000E+02 4.09624125150E+02 6.31748115210E+02 4.10378451610E+02 3.40855008920E+00 2.85577127550E-01 6.51000000000E-04
5809 1.25100000000E+02 1.51243478120E+02 2.41925210720E+02 2.39188005320E+02 2.01543007760E+00 1.36683418920E+00 5.06000000000E-05
5810 1.25100000000E+02 2.58918485220E+02 5.62601813180E+02 5.73367975670E+02 5.68297101280E-01 5.81399340930E-01 1.13000000000E-04
5811 1.25100000000E+02 6.30119048620E+02 7.17012536200E+02 6.38996760500E+02 3.47011845150E+00 5.06216808330E-01 1.98000000000E-03
5812 1.25100000000E+02 4.10535893830E+02 6.12853235760E+02 6.35091148110E+02 2.98450898790E+00 -8.69472069660E-01 2.42000000000E-04
5813 1.25100000000E+02 4.87106621360E+02 5.52673402840E+02 5.93492231180E+02 9.71398970520E-02 1.59679029360E-01 5.26000000000E-04
5814 1.25100000000E+02 3.37908316060E+02 3.88472536010E+02 4.16229125810E+02 6.07215677880E-01 7.98794208460E-01 4.26000000000E-04
5815 1.25100000000E+02 6.28761218600E+02 7.46700171860E+02 6.36168752010E+02 3.36824323250E+00 1.84092310420E+00 7.66000000000E-04
5816 1.25100000000E+02 7.05988908280E+02 8.68917893750E+02 7.06546539690E+02 2.57194188020E+00 -1.11713719010E-01 9.34000000000E-04
5817 1.25100000000E+02 8.47497703110E+02 9.56649910850E+02 9.89254557670E+02 1.71073732130E+00 2.73453848750E-01 2.73000000000E-04
5818 1.25100000000E+02 3.68502232680E+02 5.94790944340E+02 6.10776553500E+02 3.04320643670E+00 1.77382164930E+00 7.76000000000E-05
5819 1.25100000000E+02 7.94282908350E+02 8.00410913470E+02 8.72558252620E+02 2.17297858820E+00 1.98672273050E-01 1.70000000000E-03
5820 1.25100000000E+02 7.60950391500E+02 8.28548123650E+02 8.71614181910E+02 3.94351956710E+00 1.27825719130E-01 4.95000000000E-04
5821 1.25100000000E+02 6.17438991970E+01 4.31671436220E+02 4.40091723370E+02 3.34927922260E+00 3.84326783760E-01 3.90000000000E-06
5822 1.25100000000E+02 7.04987348510E+02 8.12998710960E+02 7.08500602200E+02 3.63491824390E+00 1.33162295560E+00 1.21000000000E-03
5823 1.25100000000E+02 1.78937492690E+02 2.88209196840E+02 2.95532160470E+02 4.07386392390E+00 1.58826878090E+00 6.30000000000E-05
5824 1.25100000000E+02 1.63161902590E+02 1.76752978970E+02 2.22061146600E+02 3.56003836650E+00 9.02089972970E-01 2.47000000000E-04
5825 1.25100000000E+02 6.87195600930E+02 7.64235721120E+02 6.90628275150E+02 4.04251150310E+00 1.78156660410E+00 1.52000000000E-03
5826 1.25100000000E+02 5.51988195260E+02 6.01392379320E+02 5.59467409330E+02 3.25833262520E-01 6.87247940210E-01 3.49000000000E-03
5827 1.25100000000E+02 3.43037680160E+01 1.72063487690E+02 2.00550542500E+02 2.06863218860E+00 -4.22368469870E-01 4.65000000000E-02
5828 1.25100000000E+02 4.43589021900E+02 5.11299240390E+02 5.10488947550E+02 1.46905989260E+00 8.77111142860E-01 4.91000000000E-04
5829 1.25100000000E+02 1.90850909140E+02 2.75009613530E+02 2.55629823310E+02 3.23411962660E+00 1.08656175830E+00 1.90000000000E-04
5830 1.25100000000E+02 7.24093794400E+02 7.30051778410E+02 7.35066301550E+02 1.08563871180E+00 3.95007718620E-01 2.39000000000E-02
5831 1.25100000000E+02 5.83864847560E+02 6.66559629030E+02 5.97776145590E+02 8.74485236060E-01 1.74643596850E+00 8.59000000000E-04
5832 1.25100000000E+02 7.81588068040E+02 9.68842124280E+02 9.63875426950E+02 1.08083735990E+00 1.15990267250E+00 1.28000000000E-04
5833 1.25100000000E+02 7.37710284920E+02 7.82312263110E+02 8.22515597080E+02 6.42439770500E-01 4.93573896960E-01 7.28000000000E-04
5834 1.25100000000E+02 2.22394597950E+02 2.34787289400E+02 2.50521752620E+02 3.38591179160E+00 -3.72326142910E-01 4.09000000000E-03
5835 1.25100000000E+02 5.68791809470E+02 6.29042807590E+02 6.64077695790E+02 1.30678521320E+00 1.58970211860E+00 2.96000000000E-04
5836 1.25100000000E+02 6.97804890440E+02 8.25941288960E+02 8.18658938720E+02 4.13015376670E+00 5.08857566840E-01 2.83000000000E-04
5837 1.25100000000E+02 4.89664349040E+02 5.16998834570E+02 5.15895363290E+02 3.89997960010E+00 -6.21143174370E-01 1.31000000000E-02
5838 1.25100000000E+02 6.28666621250E+02 8.21409865250E+02 8.27326486480E+02 3.66702976620E+00 1.19375434720E+00 1.16000000000E-04
5839 1.25100000000E+02 6.19922264080E+02 6.74364880120E+02 7.14925615590E+02 3.84339617090E+00 1.76909801950E+00 3.02000000000E-04
5840 1.25100000000E+02 1.96658072410E+02 3.28170275250E+02 3.18793845940E+02 2.19713473240E+00 1.75348664080E+00 6.45000000000E-05
5841 1.25100000000E+02 2.04234606810E+02 2.70774515330E+02 2.42329928990E+02 3.26952933580E+00 3.77215317090E-01 7.50000000000E-04
5842 1.25100000000E+02 8.13606990670E+01 2.12871821640E+02 2.13311627330E+02 2.57764037850E+00 1.02347235600E+00 1.47000000000E-04
5843 1.25100000000E+02 8.60410733960E+02 9.26431682380E+02 8.85667995130E+02 3.03853825460E+00 1.82509728960E+00 1.15000000000E-03
5844 1.25100000000E+02 2.07606645070E+02 4.85248879410E+02 4.83748561600E+02 3.25250682240E+00 6.07021764970E-01 1.39000000000E-04
5845 1.25100000000E+02 9.32812765270E+01 1.94460424860E+02 2.34424921500E+02 4.07583097740E+00 2.07064207460E-01 6.38000000000E-04
5846 1.25100000000E+02 5.63156850670E+02 7.36445845740E+02 7.28444333740E+02 3.14967112070E+00 -4.63928684510E-01 2.52000000000E-04
5847 1.25100000000E+02 3.50947179400E+02 4.11268122870E+02 4.44585844080E+02 3.71905789990E+00 -4.23112043340E-01 1.20000000000E-03
5848 1.25100000000E+02 4.85847340180E+01 4.57040884960E+02 4.69829218120E+02 7.89185740000E-01 3.41759313400E-01 2.19000000000E-02
5849 1.25100000000E+02 1.01457313330E+02 1.78362247980E+02 1.65371011920E+02 1.10476767140E-01 2.60163673740E-01 5.37000000000E-04
5850 1.25100000000E+02 5.38818033880E+02 6.26402804870E+02 5.44951271510E+02 3.38758648740E+00 5.53017234450E-02 2.55000000000E-03
5851 1.25100000000E+02 6.08991887420E+02 7.64612946580E+02 7.90182718930E+02 2.38313706170E+00 4.65285239260E-01 1.71000000000E-04
5852 1.25100000000E+02 1.38744251710E+02 1.92107846150E+02 2.25704432450E+02 2.67296105820E-01 7.27778430770E-02 9.09000000000E-04
5853 1.25100000000E+02 1.71384366780E+02 2.19594831650E+02 2.00915112510E+02 1.76878022800E+00 -5.59815554720E-01 7.27000000000E-04
5854 1.25100000000E+02 3.40333540440E+02 6.52341057650E+02 6.56440073360E+02 8.85691813440E-01 5.27489376110E-02 1.18000000000E-04
5855 1.25100000000E+02 7.85722745530E+02 8.19948771930E+02 8.71250782750E+02 4.18816750810E+00 8.97017033190E-01 6.79000000000E-04
5856 1.25100000000E+02 6.23234313930E+02 8.27603594750E+02 8.22418494450E+02 2.80181160660E+00 6.62978709390E-01 1.29000000000E-04
5857 1.25100000000E+02 5.10877598200E+01 5.61002556460E+02 5.66226094860E+02 2.15880353040E+00 -2.66589712010E-01 2.24000000000E-02
5858 1.25100000000E+02 6.30598537000E+02 6.75146053170E+02 7.26659266390E+02 1.16792342670E+00 1.53118134490E+00 3.55000000000E-04
5859 1.25100000000E+02 1.26358547210E+02 1.87287070340E+02 1.29368188480E+02 5.83214768630E-01 7.26348320790E-01 3.79000000000E-04
5860 1.25100000000E+02 4.68574696960E+02 6.14353289220E+02 6.42388508200E+02 4.12464492180E+00 -9.95631405010E-01 3.69000000000E-04
5861 1.25100000000E+02 8.44857846450E+02 9.57090184860E+02 8.48764078750E+02 3.88058419340E+00 1.15780679950E-03 1.67000000000E-03
5862 1.25100000000E+02 3.78407168040E+01 3.84976397790E+02 3.96403587360E+02 3.36746247420E+00 5.89448804970E-01 2.04000000000E-02
5863 1.25100000000E+02 5.51297717000E+02 5.62091051250E+02 6.17848099860E+02 3.88544913100E+00 1.47007693050E+00 7.32000000000E-04
5864 1.25100000000E+02 2.43947158790E+02 2.99372452530E+02 3.29353552450E+02 2.32000694400E+00 1.01778536550E+00 2.56000000000E-04
5865 1.25100000000E+02 3.70791361130E+02 6.06759463770E+02 6.07661979940E+02 2.84608458490E+00 -6.40606085980E-01 2.13000000000E-04
5866 1.25100000000E+02 2.71948438200E+02 3.43383624150E+02 3.62222743000E+02 1.66854887090E+00 1.34010767020E+00 1.97000000000E-04
5867 1.25100000000E+02 4.17285792570E+02 4.91228759250E+02 4.26334241630E+02 3.26366596600E+00 -4.39812269060E-03 3.31000000000E-03
5868 1.25100000000E+02 2.88464021210E+02 5.09614426670E+02 5.32118725690E+02 4.13522150740E+00 1.19465981360E+00 9.73000000000E-05
5869 1.25100000000E+02 3.69115185730E+02 6.19127013790E+02 6.29176529020E+02 9.36540125770E-01 3.06309753850E-01 1.25000000000E-04
5870 1.25100000000E+02 6.76582241260E+02 7.44381171250E+02 7.45333457010E+02 2.24225168570E+00 1.06059596800E-01 9.67000000000E-04
5871 1.25100000000E+02 1.89439015890E+02 3.61370528510E+02 3.88177156150E+02 1.73804101050E-01 6.40638765240E-01 1.77000000000E-04
5872 1.25100000000E+02 3.57397265300E+02 3.63121114530E+02 3.75807502760E+02 2.40963925200E-01 -7.25197245630E-02 1.76000000000E-02
5873 1.25100000000E+02 2.76854248750E+02 4.59353217050E+02 2.77852606990E+02 2.83572078460E+00 1.78824272640E-01 1.05000000000E-03
5874 1.25100000000E+02 9.72117598300E+02 9.88197452560E+02 9.78336510460E+02 1.33084617170E+00 5.16524462820E-01 2.54000000000E-02
5875 1.25100000000E+02 5.26046464760E+02 6.09145248440E+02 6.17148012640E+02 3.65231948950E+00 3.72181318930E-01 5.04000000000E-04
5876 1.25100000000E+02 5.23331227940E+02 6.00679030220E+02 5.29077030760E+02 1.31841345360E+00 1.77987001810E+00 1.06000000000E-03
5877 1.25100000000E+02 4.71611687020E+02 5.40598035040E+02 5.81373683140E+02 3.05784185800E+00 4.04693601950E-01 4.24000000000E-04
5878 1.25100000000E+02 3.47477160870E+02 4.47543372200E+02 4.46976058860E+02 2.44492970780E+00 1.50603631890E+00 1.87000000000E-04
5879 1.25100000000E+02 5.73612050530E+02 7.12254064540E+02 5.80882997370E+02 3.91653088970E+00 1.27082027560E-01 1.12000000000E-03
5880 1.25100000000E+02 7.61926118680E+00 9.59011673060E+01 8.91965488100E+01 3.44659461100E+00 -8.15116534180E-01 3.19000000000E-02
5881 1.25100000000E+02 2.97400439180E+02 3.89855972230E+02 3.04972095440E+02 3.23079994970E+00 4.64654354730E-01 1.36000000000E-03
5882 1.25100000000E+02 7.52521328210E+02 7.78719290370E+02 7.68834212010E+02 2.15713123000E+00 1.34875767680E+00 3.16000000000E-03
5883 1.25100000000E+02 6.12561958060E+02 6.54171815050E+02 6.24122626080E+02 1.53084610170E+00 1.98059149880E+00 1.36000000000E-03
5884 1.25100000000E+02 3.15956539380E+01 9.70117972440E+01 1.11135421260E+02 3.44775815550E+00 2.07783515700E-01 2.02000000000E-01
5885 1.25100000000E+02 5.61264793040E+02 5.63028974590E+02 6.16190856730E+02 3.10089478420E+00 -1.99004961410E-02 4.08000000000E-03
5886 1.25100000000E+02 6.38432097320E+02 8.42001951860E+02 8.53198265950E+02 3.40487040340E+00 -8.46239831140E-01 1.76000000000E-04
5887 1.25100000000E+02 3.11087947870E+02 3.78416131810E+02 3.93229457680E+02 3.84707299130E+00 9.99516663050E-01 3.06000000000E-04
5888 1.25100000000E+02 2.67969140750E+02 4.61594060890E+02 2.69619661990E+02 2.87784785650E+00 1.35425525360E+00 4.62000000000E-04
5889 1.25100000000E+02 4.10693253050E+01 8.39028830440E+01 7.59394676710E+01 4.51925418250E-01 -3.00070886960E-01 5.93000000000E-02
5890 1.25100000000E+02 4.61501317800E+02 4.91218592720E+02 4.74380480750E+02 2.64973888240E+00 1.42687857760E-01 8.63000000000E-03
5891 1.25100000000E+02 4.11412542180E+02 4.43112215870E+02 4.70222339210E+02 3.19151068910E+00 1.58343051500E+00 3.86000000000E-04
5892 1.25100000000E+02 4.64299493970E+02 5.76554843050E+02 5.77527871380E+02 8.41760318840E-01 1.76803969390E+00 1.75000000000E-04
5893 1.25100000000E+02 3.90926666710E+01 3.06451665520E+02 3.17284791870E+02 3.30568331040E+00 -5.28985186450E-01 2.32000000000E-02
5894 1.25100000000E+02 5.16747670070E+02 6.34696538650E+02 6.54082482720E+02 3.36464469700E+00 4.30848904520E-01 2.67000000000E-04
5895 1.25100000000E+02 3.02207082870E+02 4.95813146810E+02 5.18052839760E+02 2.94073424110E+00 6.60878338890E-01 1.42000000000E-04
5896 1.25100000000E+02 6.90257941840E+02 6.93328891540E+02 7.53016220600E+02 2.66600851250E+00 2.52974050680E-01 2.56000000000E-03
5897 1.25100000000E+02 5.87876328420E+02 7.00698450140E+02 7.09915217270E+02 2.54648047180E+00 1.91254805400E+00 1.77000000000E-04
5898 1.25100000000E+02 1.63178516140E+02 2.21851698490E+02 2.41221581570E+02 8.35925538530E-01 -3.33009173320E-01 1.67000000000E-03
5899 1.25100000000E+02 9.92048998250E+01 2.25933337340E+02 2.37690843450E+02 3.09365629460E+00 -3.12199637930E-01 3.54000000000E-02
5900 1.25100000000E+02 6.29146391750E+02 7.05597887730E+02 7.07005667490E+02 3.37914730060E+00 -2.43650628360E-01 9.50000000000E-04
5901 1.25100000000E+02 8.53627856530E+01 3.82760694730E+02 3.88535078900E+02 5.36305993950E-01 -1.58949160210E-01 2.39000000000E-02
5902 1.25100000000E+02 2.22033716710E+02 5.30063048510E+02 5.36312397320E+02 3.55162232950E+00 -6.33010737210E-01 3.09000000000E-04
5903 1.25100000000E+02 4.16196166650E+02 5.35528128320E+02 5.39573001200E+02 4.05749340030E+00 -3.19985996780E-01 4.89000000000E-04
5904 1.25100000000E+02 8.26820983300E+01 1.57115334740E+02 1.76794464440E+02 3.08056928320E+00 -3.20312923830E-01 9.93000000000E-03
5905 1.25100000000E+02 8.83795872070E+02 9.77493499830E+02 8.91706763670E+02 3.07034207220E+00 -2.34408631070E-01 2.39000000000E-03
5906 1.25100000000E+02 6.43860078980E+02 8.12230837120E+02 8.16533167390E+02 4.00111409620E+00 1.24866914760E+00 1.38000000000E-04
5907 1.25100000000E+02 4.08589756880E+02 5.45933696750E+02 5.48531543360E+02 4.08494485680E+00 -2.70068699720E-01 3.81000000000E-04
5908 1.25100000000E+02 6.40053388990E+02 6.58014490090E+02 6.97192319080E+02 3.23099408140E+00 -7.62270641480E-01 4.68000000000E-03
5909 1.25100000000E+02 1.49491327070E+02 1.79421970520E+02 1.60542351820E+02 1.71883357940E+00 1.24901881180E+00 8.54000000000E-05
5910 1.25100000000E+02 3.48867907990E+02 5.18393931660E+02 5.28147063350E+02 2.50157011710E+00 1.13481112080E+00 1.31000000000E-04
5911 1.25100000000E+02 6.07753601660E+02 6.16847663500E+02 6.57801304000E+02 2.00649570140E-03 3.08777983290E-01 2.83000000000E-03
5912 1.25100000000E+02 1.73131307580E+02 2.13522870410E+02 2.67493133840E+02 2.33876934250E+00 -6.06800401960E-01 6.19000000000E-04
5913 1.25100000000E+02 4.95910302220E+02 7.05401901640E+02 6.98756591590E+02 2.12105674600E+00 5.03875232740E-01 1.37000000000E-04
5914 1.25100000000E+02 4.60241872210E+02 5.91874993200E+02 6.26282004830E+02 1.87110419240E+00 2.48013135350E-01 2.30000000000E-04
5915 1.25100000000E+02 3.91670602570E+02 5.44108079500E+02 5.64237716750E+02 3.32509777320E+00 -7.25684724950E-01 3.76000000000E-04
5916 1.25100000000E+02 7.76961285190E+02 8.17319797730E+02 8.58202103490E+02 9.66353956690E-01 6.20945834830E-01 7.74000000000E-04
5917 1.25100000000E+02 9.67552946660E+02 9.86253754100E+02 9.99595545670E+02 1.02785459780E+00 1.22471593250E+00 3.11000000000E-03
5918 1.25100000000E+02 1.07939646550E+02 4.96055387450E+02 4.96974336290E+02 1.16217099030E+00 4.16857319700E-01 2.66000000000E-04
5919 1.25100000000E+02 2.22240450840E+02 5.76842654770E+02 5.79944757010E+02 2.26935232380E+00 -5.65805087430E-01 2.72000000000E-04
5920 1.25100000000E+02 7.09387917940E+01 1.42588849800E+02 1.27102216800E+02 2.08926184210E+00 6.10484403950E-01 5.30000000000E-03
5921 1.25100000000E+02 5.76219907280E+02 6.54809188080E+02 5.80009231420E+02 9.40274598330E-02 1.84215935320E+00 1.22000000000E-03
5922 1.25100000000E+02 4.13911786150E+02 4.33418685650E+02 4.66192415040E+02 1.13318621160E+00 -3.21497565220E-01 4.06000000000E-03
5923 1.25100000000E+02 6.40857062070E+02 6.53080235980E+02 7.11932933920E+02 2.76983776500E-01 7.75076935180E-02 1.81000000000E-03
5924 1.25100000000E+02 1.17094760910E+02 1.44788838590E+02 1.30294472660E+02 3.76474231150E+00 -4.79285836870E-01 2.82000000000E-03
5925 1.25100000000E+02 1.71163054900E+02 3.32102211820E+02 3.21993721660E+02 1.22453424990E+00 9.98386714690E-01 1.29000000000E-04
5926 1.25100000000E+02 4.45408106760E+02 5.07480750780E+02 5.53842718250E+02 2.20116277940E+00 -1.75877218700E-01 6.74000000000E-04
5927 1.25100000000E+02 3.12001225520E+02 4.23697104030E+02 4.54029960130E+02 1.99287887410E+00 -2.61396812550E-01 4.91000000000E-04
5928 1.25100000000E+02 1.09820984860E+02 3.24512395500E+02 3.44697304320E+02 3.68246910470E+00 1.32025734140E+00 7.43000000000E-05
5929 1.25100000000E+02 7.90066181170E+02 9.28527280090E+02 9.56016382890E+02 5.65728981630E-01 3.43386633720E-01 1.98000000000E-04
5930 1.25100000000E+02 5.85328461980E+02 6.78883548560E+02 6.90815789440E+02 4.77882110760E-01 2.74301547800E-01 4.29000000000E-04
5931 1.25100000000E+02 8.19267685170E+02 8.74692263990E+02 8.81560001160E+02 2.83332169630E+00 -1.33432411190E-01 1.52000000000E-03
5932 1.25100000000E+02 1.49675197510E+02 1.53106403310E+02 1.89441354310E+02 3.07641593340E+00 1.49882000470E+00 5.27000000000E-05
5933 1.25100000000E+02 2.36876750330E+02 4.90054630090E+02 5.02445588660E+02 8.34538229390E-01 1.94734647150E+00 5.70000000000E-05
5934 1.25100000000E+02 3.38501035750E+02 3.49480539850E+02 4.06067847500E+02 2.60625481590E+00 -5.44012651420E-01 3.28000000000E-03
5935 1.25100000000E+02 1.32310383690E+02 3.14210669470E+02 3.31141355770E+02 2.97587526750E+00 8.92612429910E-01 9.29000000000E-05
5936 1.25100000000E+02 1.37762954290E+02 5.38187599650E+02 5.43738060710E+02 9.99795119180E-03 1.44302675250E-01 3.27000000000E-04
5937 1.25100000000E+02 4.47286798230E+02 5.16958997150E+02 5.44526782100E+02 3.27373558510E+00 -8.38523846640E-01 1.25000000000E-03
5938 1.25100000000E+02 7.31412998900E+01 1.66298298250E+02 7.49249273400E+01 3.76454868170E+00 4.79740617680E-01 5.94000000000E-03
5939 1.25100000000E+02 9.92030224000E+01 1.56415163870E+02 1.34379285090E+02 1.83668428530E+00 -3.18485687420E-01 1.69000000000E-02
5940 1.25100000000E+02 6.70591143500E+02 8.04775583000E+02 6.71399711020E+02 1.34364705670E+00 1.58231141060E+00 8.85000000000E-04
5941 1.25100000000E+02 5.62204597360E+01 3.41408037270E+02 3.37641701740E+02 3.28328805660E+00 7.33242741350E-01 7.69000000000E-04
5942 1.25100000000E+02 7.33735418870E+02 8.26798963300E+02 8.56108036110E+02 2.60381944780E+00 1.95716324600E+00 2.07000000000E-04
5943 1.25100000000E+02 2.67493791950E+02 6.03266652770E+02 6.04849235560E+02 3.81949828840E+00 -4.38183690930E-01 1.92000000000E-04
5944 1.25100000000E+02 6.86362644170E+02 7.11348616190E+02 7.16628282470E+02 2.10418952110E+00 -8.00063274510E-02 7.47000000000E-03
5945 1.25100000000E+02 9.35400368080E+02 9.85050927430E+02 9.68531319190E+02 2.43177340440E+00 8.30376621740E-01 2.18000000000E-03
5946 1.25100000000E+02 1.96695409510E+02 2.53624801470E+02 2.64952021190E+02 2.47493358160E+00 -2.72114288060E-01 2.08000000000E-03
5947 1.25100000000E+02 7.36860587480E+02 7.46780748150E+02 8.00575523590E+02 1.35502658830E+00 4.68450641840E-01 1.85000000000E-03
5948 1.25100000000E+02 5.97729412770E+02 6.22604277650E+02 6.83343699650E+02 3.35598380790E+00 1.95286087450E+00 3.81000000000E-04
5949 1.25100000000E+02 4.88736652890E+02 6.01499562450E+02 6.34598594870E+02 1.33590403620E+00 1.73078040770E+00 1.50000000000E-04
5950 1.25100000000E+02 7.64251841600E+02 9.73860650710E+02 9.80900918520E+02 1.76404791020E+00 -6.53582832720E-01 1.48000000000E-04
5951 1.25100000000E+02 5.39447930690E+02 5.90559418580E+02 5.52007119840E+02 6.36674121900E-01 -1.40900576780E-01 6.80000000000E-03
5952 1.25100000000E+02 5.06165454660E+02 6.95587493790E+02 6.93802979870E+02 3.77055394620E+00 1.47068748630E+00 1.12000000000E-04
5953 1.25100000000E+02 1.83988287560E+02 4.87036489680E+02 5.00260421200E+02 3.37966970250E+00 8.09254900780E-01 1.19000000000E-04
5954 1.25100000000E+02 5.49622705420E+02 6.16145639900E+02 6.60840109860E+02 1.22462549520E+00 -2.23009873920E-01 6.12000000000E-04
5955 1.25100000000E+02 5.14893231150E+01 8.90966139870E+01 1.36914769350E+02 3.66011950550E+00 9.55233347420E-01 2.02000000000E-03
5956 1.25100000000E+02 1.55603829940E+02 2.93152664830E+02 3.06980616140E+02 1.25583369110E+00 1.36473645980E+00 5.31000000000E-05
5957 1.25100000000E+02 5.04285141030E+01 1.22088299510E+02 1.39719976540E+02 3.81848650900E+00 -7.92634190760E-01 3.39000000000E-03
5958 1.25100000000E+02 2.13444219700E+02 4.57661181670E+02 4.68369113940E+02 2.62815647780E+00 1.46455662580E+00 7.59000000000E-05
5959 1.25100000000E+02 1.84593478160E+02 5.17632355850E+02 5.20043239110E+02 1.67337837490E+00 1.47204446000E+00 5.95000000000E-05
