BP mh MH MA MC la2 laL Omega
4195 1.25100000000E+02 7.92828152010E+02 8.42154953330E+02 8.71442159640E+02 3.46087261660E+00 6.54578873180E-01 7.41000000000E-04
4196 1.25100000000E+02 5.30639363400E+02 7.36643665410E+02 7.42494805160E+02 2.98097240870E+00 2.20684819460E-01 1.43000000000E-04
4197 1.25100000000E+02 3.92369845030E+01 4.28981841510E+01 7.89378961290E+01 3.48144321170E+00 -4.63194360540E-01 1.76000000000E-03
4198 1.25100000000E+02 4.02112481050E+02 6.10379505730E+02 6.11092069410E+02 2.07465796700E+00 1.02088554460E+00 1.15000000000E-04
4199 1.25100000000E+02 8.33677610900E+02 8.90637808410E+02 9.03037064990E+02 2.01735392850E+00 1.15095287880E+00 6.68000000000E-04
4200 1.25100000000E+02 4.89501542150E+02 4.94120262790E+02 5.24435006710E+02 3.09676036400E+00 3.23954345790E-01 4.69000000000E-03
4201 1.25100000000E+02 4.77942091120E+02 5.23486415050E+02 5.55505814770E+02 3.38096347290E+00 -7.09067229660E-01 1.98000000000E-03
4202 1.25100000000E+02 7.33869209500E+02 8.85585026010E+02 9.17549436960E+02 4.05289038900E+00 1.26971844270E-01 1.80000000000E-04
4203 1.25100000000E+02 6.15249122430E+02 6.51891357130E+02 6.65459255630E+02 2.54823272660E+00 -3.24872320020E-01 3.26000000000E-03
4204 1.25100000000E+02 3.61366878730E+02 4.64767410950E+02 4.68099756600E+02 3.98426753260E+00 -5.28957426050E-01 8.23000000000E-04
4205 1.25100000000E+02 6.46053400420E+02 8.01294641620E+02 8.01471714530E+02 1.32831483280E+00 1.34892562590E+00 1.54000000000E-04
4206 1.25100000000E+02 6.06557756150E+02 6.22439815200E+02 6.21858493450E+02 3.85401895490E+00 -7.48930598470E-01 2.51000000000E-02
4207 1.25100000000E+02 2.33170437550E+02 2.81953195770E+02 2.76415478470E+02 2.93823623610E+00 1.33074983960E+00 2.37000000000E-04
4208 1.25100000000E+02 8.64576276870E+02 8.78472718240E+02 9.02609615570E+02 2.90791578800E+00 5.58145671160E-01 3.92000000000E-03
4209 1.25100000000E+02 3.23397347100E+02 5.81687953490E+02 5.85485337620E+02 3.11666541470E+00 1.01143248150E+00 9.56000000000E-05
4210 1.25100000000E+02 9.80893922240E+01 6.30314933660E+02 6.26252564840E+02 3.82696093910E+00 -7.37253645580E-01 1.40000000000E-03
4211 1.25100000000E+02 3.65365495740E+02 5.39383932580E+02 5.34781498170E+02 2.96776798790E+00 8.90657506080E-03 2.47000000000E-04
4212 1.25100000000E+02 7.85787240610E+02 9.23730682220E+02 9.21431468600E+02 3.49105769410E+00 -8.75913508730E-01 3.65000000000E-04
4213 1.25100000000E+02 5.47777348730E+02 6.50008095330E+02 6.59406646080E+02 3.89125777290E+00 2.28398955430E-01 3.95000000000E-04
4214 1.25100000000E+02 6.88155150740E+02 7.42092121700E+02 7.46163484220E+02 1.80327685560E+00 -2.55205205850E-02 1.56000000000E-03
4215 1.25100000000E+02 1.21514429760E+02 2.43959760890E+02 1.22212172030E+02 2.90547496030E+00 1.52719398440E-02 2.97000000000E-03
4216 1.25100000000E+02 2.36566320790E+02 3.48363070260E+02 3.50545086440E+02 4.12660332160E+00 -4.93150799340E-01 9.50000000000E-04
4217 1.25100000000E+02 4.04025105110E+02 6.22023052620E+02 6.36280138530E+02 2.22226223720E+00 -3.89648469860E-01 1.86000000000E-04
4218 1.25100000000E+02 4.45613983720E+02 5.11769235120E+02 4.51773935770E+02 3.13784585120E+00 -4.91869506550E-01 5.21000000000E-03
4219 1.25100000000E+02 5.75302711690E+01 1.40733011420E+02 1.67571590010E+02 2.92017277240E+00 -3.88685525760E-01 5.66000000000E-04
4220 1.25100000000E+02 6.36195068080E+02 6.79852554980E+02 7.24220586470E+02 2.41198420970E+00 1.24016429770E+00 4.49000000000E-04
4221 1.25100000000E+02 2.07624286010E+02 3.68688944130E+02 3.61360530650E+02 2.44061147560E+00 2.72509240940E-01 2.93000000000E-04
4222 1.25100000000E+02 1.95968304830E+02 3.37083365520E+02 3.53550650350E+02 3.79466916510E+00 -7.05629844640E-02 4.99000000000E-04
4223 1.25100000000E+02 6.42251554880E+02 7.91257911440E+02 8.19624788390E+02 3.89594720120E+00 3.69737224700E-01 1.82000000000E-04
4224 1.25100000000E+02 8.07834710500E+02 8.13658271730E+02 8.47605611010E+02 3.52245016210E+00 6.98862954900E-01 3.76000000000E-03
4225 1.25100000000E+02 1.17516582240E+02 3.24149850060E+02 3.24384860060E+02 3.11126133970E+00 -6.48202660160E-01 8.87000000000E-03
4226 1.25100000000E+02 1.67212705090E+02 3.32462068230E+02 3.50926302830E+02 6.17903562740E-01 -2.65472047370E-01 7.06000000000E-04
4227 1.25100000000E+02 3.52020778160E+01 4.87789297190E+02 4.86081590760E+02 1.50061617560E+00 -3.90254111030E-01 5.17000000000E-02
4228 1.25100000000E+02 7.31646631980E+02 7.91487496470E+02 7.89261038560E+02 4.46780318970E-02 1.28610476260E+00 6.75000000000E-04
4229 1.25100000000E+02 4.79174613150E+02 5.70195626990E+02 6.00958103860E+02 1.69105321360E-01 1.98780538200E-01 3.86000000000E-04
4230 1.25100000000E+02 4.78259182640E+02 5.12354799900E+02 5.01373967820E+02 1.21387198800E+00 7.15105233900E-01 2.06000000000E-03
4231 1.25100000000E+02 7.53160685560E+02 7.69433401180E+02 7.67446454830E+02 3.78086423630E+00 6.86880277960E-01 8.82000000000E-03
4232 1.25100000000E+02 3.81259453660E+01 1.53051473840E+02 1.64709166200E+02 3.89066721690E+00 7.63124981240E-01 1.22000000000E-02
4233 1.25100000000E+02 3.88085207950E+02 4.57209236030E+02 4.04739219130E+02 1.40695029710E+00 1.30424264090E+00 7.01000000000E-04
4234 1.25100000000E+02 6.57928511340E+02 7.73341181890E+02 7.88364803850E+02 2.89142918370E+00 9.60903717710E-02 3.21000000000E-04
4235 1.25100000000E+02 6.38196661380E+02 8.50894173080E+02 8.49122099120E+02 1.40019365680E+00 1.81533750310E+00 9.14000000000E-05
4236 1.25100000000E+02 6.61651765900E+02 7.29137621280E+02 6.62312667480E+02 4.18280469900E+00 1.95808299900E+00 1.72000000000E-03
4237 1.25100000000E+02 7.69167529160E+02 7.79722805110E+02 7.72576996710E+02 2.41941863820E+00 -1.79462554060E-01 1.09000000000E-01
4238 1.25100000000E+02 7.06352739920E+02 8.13686717160E+02 8.45681618420E+02 1.77566770580E-01 9.61063675020E-01 2.28000000000E-04
4239 1.25100000000E+02 5.16370208480E+02 7.12367787220E+02 7.16881942790E+02 2.26413611800E+00 3.79154476130E-01 1.48000000000E-04
4240 1.25100000000E+02 1.66324610240E+02 2.34993435700E+02 2.35561432640E+02 6.81095592720E-01 9.75095119700E-01 1.81000000000E-04
4241 1.25100000000E+02 6.89509927690E+02 7.68147726200E+02 8.03276949930E+02 2.03363122320E+00 1.96596368930E+00 2.26000000000E-04
4242 1.25100000000E+02 6.17435032940E+02 6.29476937650E+02 6.54016241040E+02 2.48623608590E+00 5.08377264890E-02 5.88000000000E-03
4243 1.25100000000E+02 7.11895070730E+02 8.82249565960E+02 9.01753729770E+02 3.66934756990E+00 4.96460847270E-02 1.69000000000E-04
4244 1.25100000000E+02 2.15168345010E+02 5.42810014200E+02 5.41610279310E+02 3.74364262450E+00 -5.72010641230E-02 2.13000000000E-04
4245 1.25100000000E+02 3.49018885090E+02 4.82095794220E+02 4.75048920450E+02 6.48450609510E-01 6.62641453250E-01 2.40000000000E-04
4246 1.25100000000E+02 6.16360113150E+02 8.15164555190E+02 8.40138604540E+02 3.00038900010E+00 8.97975251430E-01 1.10000000000E-04
4247 1.25100000000E+02 6.41110592070E+02 6.69757329270E+02 7.24019497180E+02 6.09641351850E-01 8.28115067550E-01 6.91000000000E-04
4248 1.25100000000E+02 7.18318192330E+01 1.06618226310E+02 1.53105435320E+02 3.75596630800E+00 -5.78334835400E-01 7.13000000000E-03
4249 1.25100000000E+02 6.27140236210E+02 7.99579994430E+02 8.24817462140E+02 1.41896319120E+00 1.74066285650E+00 1.07000000000E-04
4250 1.25100000000E+02 1.69825745060E+02 1.92221002300E+02 2.08000485470E+02 3.53761985580E+00 -3.33529288550E-01 2.40000000000E-03
4251 1.25100000000E+02 5.47013135590E+02 7.46799938990E+02 7.56199655070E+02 4.15362211600E+00 -8.45658967250E-01 2.04000000000E-04
4252 1.25100000000E+02 2.69107123020E+02 2.79632047780E+02 3.42083038030E+02 1.89132895510E+00 -6.11577350800E-01 2.21000000000E-03
4253 1.25100000000E+02 8.84998348340E+01 2.96136825540E+02 3.11039812750E+02 3.68552738710E+00 -2.93676669920E-01 8.42000000000E-02
4254 1.25100000000E+02 6.01195764700E+02 6.66968919940E+02 6.50199546420E+02 2.25003377990E+00 -6.87081626250E-01 2.96000000000E-03
4255 1.25100000000E+02 2.60714770080E+02 4.77811388830E+02 4.71058835040E+02 2.10281732150E+00 9.20718964340E-01 1.24000000000E-04
4256 1.25100000000E+02 8.55130581450E+02 9.00590271590E+02 8.79782528670E+02 3.37058459710E+00 1.40269752500E+00 1.93000000000E-03
4257 1.25100000000E+02 2.92685387170E+02 3.32685628790E+02 3.81234514630E+02 1.67363104430E+00 7.56435067420E-01 3.85000000000E-04
4258 1.25100000000E+02 6.15653464490E+02 7.06739781280E+02 7.04825917910E+02 2.60403133680E+00 1.87351363970E+00 2.56000000000E-04
4259 1.25100000000E+02 6.11768471450E+02 7.73512657950E+02 7.69851159640E+02 1.30500749240E+00 5.78172030540E-01 1.86000000000E-04
4260 1.25100000000E+02 3.02944910530E+02 5.18764116600E+02 5.13626833760E+02 2.18090229550E+00 1.10026042930E+00 1.11000000000E-04
4261 1.25100000000E+02 1.74518420460E+02 3.53844065260E+02 3.54514008040E+02 3.54378288280E+00 -9.06101915420E-01 1.99000000000E-04
4262 1.25100000000E+02 7.08478988430E+02 7.68578567340E+02 7.74393897380E+02 2.65372305130E+00 2.86488122750E-01 9.93000000000E-04
4263 1.25100000000E+02 5.96796642210E+02 6.66953437050E+02 6.94520836890E+02 2.92842199260E+00 5.44563903830E-01 4.63000000000E-04
4264 1.25100000000E+02 6.83617444390E+02 7.29436312350E+02 7.28001940770E+02 1.23090705150E+00 -5.32431446620E-01 4.18000000000E-03
4265 1.25100000000E+02 5.14046587180E+02 5.16366792400E+02 5.30088544070E+02 1.69864296560E+00 -2.74039507580E-01 3.86000000000E-02
4266 1.25100000000E+02 6.62200176110E+02 7.59355726590E+02 7.55541744380E+02 3.28009821230E+00 -4.10977494770E-01 6.85000000000E-04
4267 1.25100000000E+02 7.24003444090E+02 9.16765787570E+02 9.11260615160E+02 2.60559676970E+00 1.56921113140E+00 1.13000000000E-04
4268 1.25100000000E+02 4.26698649740E+02 4.96598674730E+02 5.24480425320E+02 1.10584739610E+00 7.64570945930E-01 3.70000000000E-04
4269 1.25100000000E+02 5.64728706210E+02 6.33518564070E+02 6.05482462770E+02 4.13591719310E+00 -5.94943243350E-01 3.27000000000E-03
4270 1.25100000000E+02 2.28272857280E+02 6.39676962350E+02 6.49266875010E+02 2.02548045030E+00 -1.56926904510E-01 1.77000000000E-04
4271 1.25100000000E+02 1.05169916730E+02 1.46363765850E+02 1.18527670320E+02 3.88102903210E+00 -3.94794563830E-01 4.84000000000E-03
4272 1.25100000000E+02 8.17945076470E+02 8.89861384330E+02 8.84949206890E+02 4.03600128420E+00 -3.37363313210E-01 1.26000000000E-03
4273 1.25100000000E+02 1.76321875050E+02 2.38949163550E+02 2.50591529680E+02 1.74711687210E+00 -5.27689641540E-01 9.60000000000E-04
4274 1.25100000000E+02 5.13001602330E+02 5.97836415980E+02 5.85997746630E+02 4.99567120800E-01 6.33325435950E-02 7.87000000000E-04
4275 1.25100000000E+02 1.96103197360E+02 5.35720120480E+02 5.52481198820E+02 1.59572626790E+00 9.65506962090E-01 9.70000000000E-05
4276 1.25100000000E+02 4.81586683410E+02 6.38440483190E+02 6.40930747410E+02 6.82858436090E-02 7.37208513120E-01 1.79000000000E-04
4277 1.25100000000E+02 2.89782978830E+02 3.27640632500E+02 3.82630019400E+02 2.60233132050E+00 -8.17569206840E-01 1.32000000000E-03
4278 1.25100000000E+02 2.99128700950E+02 3.22062066570E+02 3.66972279010E+02 3.80134270630E+00 -7.52338831640E-01 2.02000000000E-03
4279 1.25100000000E+02 1.13489520140E+02 1.54027364510E+02 1.80602375250E+02 1.39894163610E+00 7.80223587800E-01 1.88000000000E-04
4280 1.25100000000E+02 2.12811707280E+02 3.44978494100E+02 3.76003652140E+02 4.15590564740E+00 -6.70506237500E-01 6.08000000000E-04
4281 1.25100000000E+02 2.47720782490E+02 2.89625984500E+02 3.35993554140E+02 2.71533469540E+00 1.31210504770E+00 2.02000000000E-04
4282 1.25100000000E+02 7.51962226000E+02 8.64701781070E+02 8.56152511410E+02 3.12177070110E+00 1.07633936110E+00 2.95000000000E-04
4283 1.25100000000E+02 9.76451761700E+01 3.88463898060E+02 3.97558947880E+02 1.01741382110E+00 7.18743603760E-01 1.57000000000E-04
4284 1.25100000000E+02 3.72819124410E+02 5.69496691340E+02 3.75152216000E+02 1.59043242100E+00 -3.58132695190E-01 9.20000000000E-04
4285 1.25100000000E+02 8.82174141700E+02 9.18685327540E+02 9.38442498030E+02 1.63415344010E+00 7.68346218230E-01 1.36000000000E-03
4286 1.25100000000E+02 9.16427285990E+02 9.39303775510E+02 9.30159824410E+02 2.11303335450E-01 1.43900928510E+00 4.76000000000E-03
4287 1.25100000000E+02 4.52811946960E+02 5.74169378310E+02 6.00988029610E+02 3.08507916430E-01 1.81573552160E+00 1.36000000000E-04
4288 1.25100000000E+02 6.77849458530E+02 8.09619818740E+02 8.41893373430E+02 3.19452591450E+00 1.31894803780E+00 1.59000000000E-04
4289 1.25100000000E+02 7.70413450170E+02 8.39099686810E+02 8.66961935530E+02 2.52866803000E+00 -4.91197560980E-01 7.99000000000E-04
4290 1.25100000000E+02 9.27288721070E+01 4.52771846630E+02 4.54627898060E+02 1.96686056140E+00 8.24541329710E-01 1.37000000000E-04
4291 1.25100000000E+02 8.01191065990E+02 9.37261084490E+02 8.03031939410E+02 5.55922745330E-01 1.14914937760E+00 9.71000000000E-04
4292 1.25100000000E+02 1.23323467700E+02 1.76722798160E+02 2.04116470400E+02 2.39967158870E+00 2.44565700640E-01 5.77000000000E-04
4293 1.25100000000E+02 4.83056898430E+02 5.50559580160E+02 4.91251762850E+02 2.62357429480E+00 1.72887655810E+00 9.75000000000E-04
4294 1.25100000000E+02 3.61153209590E+02 4.11784758650E+02 4.05023417310E+02 1.34295466880E+00 1.57704720860E+00 3.46000000000E-04
4295 1.25100000000E+02 7.61546908960E+02 8.03958756530E+02 8.03610503270E+02 3.15465538300E-01 1.22442389110E-02 2.94000000000E-03
4296 1.25100000000E+02 5.45708939350E+02 7.93510752790E+02 7.96087427680E+02 2.87093765760E+00 9.48554270250E-03 1.16000000000E-04
4297 1.25100000000E+02 9.38184892740E+02 9.92480100710E+02 9.41029985910E+02 2.87297257970E+00 1.92459921960E+00 2.77000000000E-03
4298 1.25100000000E+02 5.22916480370E+02 6.05081703110E+02 6.25650802160E+02 2.55647135990E+00 4.22307225660E-01 4.30000000000E-04
4299 1.25100000000E+02 7.89808283960E+02 8.48838654930E+02 8.85576449770E+02 2.62886866810E+00 -5.50567616310E-01 8.91000000000E-04
4300 1.25100000000E+02 3.36417196160E+02 3.40576002670E+02 3.71979952300E+02 2.86030127050E+00 1.93856788770E+00 4.99000000000E-04
4301 1.25100000000E+02 9.53174739120E+01 2.09106611560E+02 2.13083144270E+02 3.21976010830E+00 1.92898939160E-01 6.47000000000E-04
4302 1.25100000000E+02 3.02150904760E+00 3.26737373400E+02 3.22875182600E+02 2.65570845540E+00 2.16136344750E-01 3.75000000000E+00
4303 1.25100000000E+02 6.13197978570E+02 7.55090203480E+02 7.70317441040E+02 1.65037159940E+00 3.03582246360E-01 2.19000000000E-04
4304 1.25100000000E+02 6.95005648980E+02 8.16709971940E+02 8.45094297640E+02 7.91101450500E-02 1.21734608160E+00 1.85000000000E-04
4305 1.25100000000E+02 3.93376597190E+02 4.41662282510E+02 4.38538297920E+02 2.74087421490E+00 9.11481615670E-01 6.63000000000E-04
4306 1.25100000000E+02 9.60133825540E+01 1.14725763810E+02 1.63597416420E+02 1.05031793660E+00 -1.46842234000E-01 6.24000000000E-03
4307 1.25100000000E+02 3.07921923640E+02 3.95164508400E+02 3.80237806760E+02 4.10830754410E+00 -7.73427940170E-01 1.60000000000E-03
4308 1.25100000000E+02 4.47079016080E+02 5.78557170900E+02 5.83907187010E+02 1.14340780300E+00 7.17102639460E-01 2.24000000000E-04
4309 1.25100000000E+02 7.62835889030E+02 8.04367745740E+02 7.88952588390E+02 3.66978488700E+00 8.11323200040E-01 2.61000000000E-03
4310 1.25100000000E+02 9.66337269430E+01 1.75462603060E+02 1.91999755340E+02 4.14762637470E+00 -7.48672031910E-02 2.62000000000E-03
4311 1.25100000000E+02 5.52442739960E+02 6.00831213790E+02 5.75305630040E+02 7.54201247700E-01 5.28818271570E-01 2.42000000000E-03
4312 1.25100000000E+02 7.00019358450E+02 8.48481685420E+02 8.81165101100E+02 3.87238781980E+00 -2.31718600320E-01 2.07000000000E-04
4313 1.25100000000E+02 3.15564675360E+02 6.15799410430E+02 6.15570816180E+02 1.80055057450E+00 1.35824071360E+00 7.45000000000E-05
4314 1.25100000000E+02 4.02064430330E+02 5.36955744290E+02 5.67600061840E+02 3.84717731200E+00 5.76590969340E-01 1.99000000000E-04
4315 1.25100000000E+02 6.13974523340E+02 8.02811118540E+02 8.06008261350E+02 3.91132125020E+00 1.09726184750E+00 1.24000000000E-04
4316 1.25100000000E+02 6.10101472840E+02 7.21880727060E+02 6.13262089270E+02 7.39170676610E-01 1.10670574970E+00 1.20000000000E-03
4317 1.25100000000E+02 7.36427598870E+02 7.91067067180E+02 8.09835681620E+02 1.33229780560E+00 1.06431998160E+00 6.08000000000E-04
4318 1.25100000000E+02 6.53359554290E+02 7.01369457910E+02 7.24945645270E+02 1.05592728400E+00 7.37281646230E-01 7.31000000000E-04
4319 1.25100000000E+02 3.15324911290E+02 3.77111709390E+02 4.04655077090E+02 3.78176653520E+00 1.78898125890E-01 6.60000000000E-04
4320 1.25100000000E+02 1.09847131090E+02 5.28127565400E+02 5.26067756020E+02 4.06008153160E+00 9.58965380960E-01 1.10000000000E-04
4321 1.25100000000E+02 5.25477189230E+02 5.94734852290E+02 6.25415193870E+02 4.07848327250E+00 1.92854762560E+00 2.25000000000E-04
4322 1.25100000000E+02 1.28930112050E+02 3.18442001460E+02 3.11396108320E+02 3.93335036330E+00 1.96342546050E-01 4.19000000000E-04
4323 1.25100000000E+02 5.72972625890E+02 6.34073638930E+02 5.83492127750E+02 2.94613121720E+00 1.48885021760E+00 1.39000000000E-03
4324 1.25100000000E+02 4.20745556930E+02 5.42805944680E+02 5.77305844870E+02 3.70011588170E+00 2.50976112420E-01 2.58000000000E-04
4325 1.25100000000E+02 3.99607677050E+02 4.09091404020E+02 4.17653697080E+02 1.02484933690E+00 -2.77392377430E-01 2.25000000000E-02
4326 1.25100000000E+02 6.99715795450E+02 8.93964097750E+02 9.09098806630E+02 4.03898574350E+00 -6.33750435440E-01 1.68000000000E-04
4327 1.25100000000E+02 5.90562697240E+02 8.07995328590E+02 8.06147768490E+02 3.48787881210E+00 -6.36836231660E-01 1.67000000000E-04
4328 1.25100000000E+02 2.28810584800E+02 2.54404782740E+02 2.61064282490E+02 2.01001680850E+00 -3.81078108030E-01 3.90000000000E-03
4329 1.25100000000E+02 6.08803328910E+02 7.96416926750E+02 6.09351792350E+02 3.47111209430E+00 -3.04651318140E-01 7.94000000000E-04
4330 1.25100000000E+02 2.85318311470E+02 4.19713852440E+02 4.39054934550E+02 4.06980144580E+00 -6.55892210210E-01 5.91000000000E-04
4331 1.25100000000E+02 7.11490841660E+02 8.03515381330E+02 8.24809747590E+02 1.91237233830E+00 7.70739786230E-02 4.29000000000E-04
4332 1.25100000000E+02 3.93439086520E+02 5.14122049100E+02 5.22280448450E+02 3.98212724370E+00 1.97579651980E+00 1.31000000000E-04
4333 1.25100000000E+02 7.41885808420E+02 8.15014931320E+02 7.94553265680E+02 1.81525960080E+00 1.66053966180E+00 5.57000000000E-04
4334 1.25100000000E+02 1.50990861690E+02 2.37616143730E+02 2.27013319280E+02 2.09790687510E+00 8.20477546710E-01 1.88000000000E-04
4335 1.25100000000E+02 7.47973817580E+02 8.46603873950E+02 8.82633149070E+02 3.81961917680E+00 7.76780023380E-01 2.61000000000E-04
4336 1.25100000000E+02 3.06930684100E+02 5.46642502010E+02 5.65559522210E+02 1.51866171320E+00 1.01452513940E-01 1.59000000000E-04
4337 1.25100000000E+02 4.25433625190E+02 4.65444115600E+02 5.02173416700E+02 3.70528875100E+00 9.34500224180E-01 4.81000000000E-04
4338 1.25100000000E+02 7.85272334330E+02 8.58804889660E+02 7.86881585340E+02 1.68897474810E+00 -4.26134871400E-01 4.07000000000E-03
4339 1.25100000000E+02 7.82335048510E+01 1.90649272370E+02 2.16705204530E+02 1.48975244150E+00 2.54907043980E-01 6.82000000000E-03
4340 1.25100000000E+02 8.76668923540E+02 9.13002487950E+02 9.15365152780E+02 2.74472523590E+00 1.50787863860E+00 1.42000000000E-03
4341 1.25100000000E+02 5.27465271260E+02 6.37005761500E+02 6.58262968830E+02 2.55320607860E+00 2.40816350600E-01 3.18000000000E-04
4342 1.25100000000E+02 7.54939552660E+02 8.30936499440E+02 8.30106832400E+02 2.10210733940E+00 3.90862852270E-01 7.01000000000E-04
4343 1.25100000000E+02 1.14132100340E+02 1.60513968560E+02 1.90328913960E+02 4.24851673750E-01 1.13488703740E-01 8.78000000000E-04
4344 1.25100000000E+02 2.99918725850E+02 4.31236575710E+02 3.01764854080E+02 2.97526230410E+00 6.60522418040E-01 1.05000000000E-03
4345 1.25100000000E+02 6.75462043980E+02 7.49625339330E+02 7.39259898490E+02 1.00282336870E-01 1.17187805780E+00 5.42000000000E-04
4346 1.25100000000E+02 2.64411772050E+02 3.30164326050E+02 2.96121543140E+02 2.38225698250E-01 4.74685174310E-02 1.89000000000E-03
4347 1.25100000000E+02 5.70621587110E+02 6.32883408000E+02 6.37542202640E+02 1.13126539590E+00 1.40206294180E+00 4.39000000000E-04
4348 1.25100000000E+02 4.61157958310E+02 4.76137852770E+02 4.82216296570E+02 4.49469663050E-01 7.40779528960E-01 2.89000000000E-03
4349 1.25100000000E+02 8.91863172270E+02 9.68976971700E+02 9.80220050480E+02 3.73116776770E-01 4.29666262170E-01 5.81000000000E-04
4350 1.25100000000E+02 3.72790604840E+02 5.75817886010E+02 5.83743495560E+02 1.28869277550E+00 -5.95929216330E-02 1.92000000000E-04
4351 1.25100000000E+02 4.29689224590E+02 5.29404203440E+02 5.66842477740E+02 3.63260803210E+00 1.44604528870E+00 1.73000000000E-04
4352 1.25100000000E+02 8.85423622810E+02 9.51449043910E+02 9.52155849980E+02 4.00322687000E-01 -4.27793073080E-03 1.14000000000E-03
4353 1.25100000000E+02 2.19472335330E+02 3.98481051940E+02 3.99062225890E+02 2.64093274400E+00 1.60290273790E+00 8.13000000000E-05
4354 1.25100000000E+02 2.26282298400E+02 3.07605122800E+02 3.03521720480E+02 2.62798253640E+00 1.00487005840E+00 2.37000000000E-04
4355 1.25100000000E+02 2.89519467220E+02 3.63386352270E+02 3.07015051690E+02 2.32357090450E+00 5.64466640890E-01 1.00000000000E-03
4356 1.25100000000E+02 5.60519710250E+02 6.43190304740E+02 6.49791998740E+02 1.86682042850E+00 1.33143585750E+00 3.14000000000E-04
4357 1.25100000000E+02 6.85690670420E+02 7.15128569520E+02 7.12795380320E+02 8.13609371400E-01 1.13333702600E+00 2.08000000000E-03
4358 1.25100000000E+02 2.76877040410E+02 3.96248545430E+02 3.90345555210E+02 2.75464777750E+00 8.46888746700E-02 4.56000000000E-04
4359 1.25100000000E+02 4.70039550640E+02 5.57448078030E+02 4.74437015590E+02 1.83971560740E+00 1.97916651890E+00 8.16000000000E-04
4360 1.25100000000E+02 5.65229450420E+02 6.24441669660E+02 6.71537185570E+02 2.17345017510E+00 -2.46027803550E-01 6.88000000000E-04
4361 1.25100000000E+02 1.85992979650E+01 4.26954314240E+02 4.31331731580E+02 3.80175237510E+00 1.02400995850E-01 1.10000000000E+00
4362 1.25100000000E+02 9.30051321720E+02 9.31600119990E+02 9.38062298330E+02 1.17310267390E+00 2.68075256930E-01 6.58000000000E-02
4363 1.25100000000E+02 2.55367845410E+02 4.14856327430E+02 4.09705907490E+02 3.93904246270E+00 7.23272670790E-01 1.84000000000E-04
4364 1.25100000000E+02 7.25362196130E+02 7.89312453270E+02 7.49351352660E+02 2.32829015670E+00 -4.26557563320E-01 4.57000000000E-03
4365 1.25100000000E+02 4.36805988040E+02 6.11185280680E+02 6.05629978850E+02 7.33375408560E-02 1.21275441050E+00 1.35000000000E-04
4366 1.25100000000E+02 6.91945439530E+02 8.23284031160E+02 8.14452102760E+02 1.27247730430E+00 -3.69620611230E-02 3.35000000000E-04
4367 1.25100000000E+02 2.36147032040E+02 5.35761586210E+02 5.45811486030E+02 3.07627163920E-01 1.37083910940E-01 1.68000000000E-04
4368 1.25100000000E+02 8.74899774860E+02 8.86323642550E+02 9.47912477880E+02 3.88713359960E+00 -8.72022260080E-01 2.91000000000E-03
4369 1.25100000000E+02 2.55119466930E+02 2.58702857110E+02 3.14233075450E+02 2.49246302770E+00 5.28655056610E-01 1.13000000000E-03
4370 1.25100000000E+02 8.63094159900E+02 9.97476620430E+02 9.92680115780E+02 8.76740753240E-02 1.90273386680E+00 1.82000000000E-04
4371 1.25100000000E+02 5.89544180490E+01 2.64105841380E+02 2.89233447950E+02 1.99288193620E+00 5.97837363950E-01 1.28000000000E-04
4372 1.25100000000E+02 3.65260700400E+02 4.28837237290E+02 4.05934477940E+02 3.46721299580E+00 -3.34127622510E-01 3.11000000000E-03
4373 1.25100000000E+02 5.84718782750E+02 7.14979091520E+02 7.21037648620E+02 2.66997109340E+00 2.08955958010E-01 2.80000000000E-04
4374 1.25100000000E+02 4.41853527280E+02 4.67184201940E+02 4.62380373460E+02 3.56499182290E+00 -5.22776259620E-01 1.47000000000E-02
4375 1.25100000000E+02 3.07135877480E+02 5.47846343900E+02 5.61181121070E+02 1.98872876370E+00 -4.49766670660E-01 2.23000000000E-04
4376 1.25100000000E+02 5.29297636590E+02 6.86040568220E+02 6.88979264710E+02 2.56518882910E+00 1.23265669770E+00 1.50000000000E-04
4377 1.25100000000E+02 5.98163328790E+02 6.58011203840E+02 6.95989166080E+02 1.92868986450E+00 1.74376999430E+00 2.81000000000E-04
4378 1.25100000000E+02 2.30529386430E+02 3.84321135250E+02 3.90087503340E+02 2.00389839720E+00 1.77228901890E+00 8.00000000000E-05
4379 1.25100000000E+02 6.64160013840E+02 8.46961671260E+02 8.63172293300E+02 4.25967796160E-01 1.80437932020E+00 1.03000000000E-04
4380 1.25100000000E+02 3.89180123020E+02 5.29687394560E+02 5.35129576270E+02 2.98273280390E+00 1.24205190540E+00 1.57000000000E-04
4381 1.25100000000E+02 5.73584239270E+02 7.53751518900E+02 5.75768910960E+02 1.83110024500E-01 7.36272742340E-01 6.90000000000E-04
4382 1.25100000000E+02 3.07158126630E+02 3.73122632470E+02 4.04590822420E+02 1.47957241480E+00 6.37550219770E-01 3.68000000000E-04
4383 1.25100000000E+02 5.59861698790E+02 6.12953991870E+02 6.50556654460E+02 1.96700396780E-01 6.94276777760E-01 5.05000000000E-04
4384 1.25100000000E+02 8.86646050290E+02 9.92730024820E+02 9.87039483270E+02 2.31238469670E+00 1.11409757000E+00 3.30000000000E-04
