BP mh MH MA MC la2 laL Omega
5710 1.25100000000E+02 1.18188432710E+02 4.85248328040E+02 4.91721325870E+02 2.69298800970E+00 8.85715172020E-01 1.22000000000E-04
5711 1.25100000000E+02 5.35793496310E+02 5.83322831870E+02 5.51361834500E+02 3.50783392500E+00 7.83782374940E-02 5.42000000000E-03
5712 1.25100000000E+02 1.94699799220E+02 2.24527918480E+02 2.79812370900E+02 4.17339610540E-01 6.34216864780E-01 3.71000000000E-04
5713 1.25100000000E+02 2.66772605980E+02 3.95128813970E+02 4.14736738600E+02 2.64155221890E+00 1.15603693610E+00 1.49000000000E-04
5714 1.25100000000E+02 4.30352313700E+02 6.41756533810E+02 6.37614253670E+02 6.41934835790E-01 -2.08196620720E-01 1.87000000000E-04
5715 1.25100000000E+02 4.34976367410E+01 1.73059395060E+02 2.06262004640E+02 4.10756248830E+00 -3.25049635960E-03 1.29000000000E+02
5716 1.25100000000E+02 9.34834651500E+01 1.60612035720E+02 2.01540763290E+02 1.55497174570E+00 5.80143523490E-01 2.26000000000E-04
5717 1.25100000000E+02 2.48788174270E+02 3.54050943020E+02 3.45196867650E+02 1.81530338470E+00 9.79897329760E-01 2.18000000000E-04
5718 1.25100000000E+02 5.56687378920E+02 5.67667044790E+02 6.01341042190E+02 9.86356904840E-01 -3.35358688140E-01 6.46000000000E-03
5719 1.25100000000E+02 2.54883756950E+02 6.23783036420E+02 6.35854531690E+02 1.40955687140E+00 8.28530167650E-01 8.83000000000E-05
5720 1.25100000000E+02 5.83324215150E+02 6.45303872060E+02 6.91235669250E+02 5.92792440830E-01 1.00427154160E+00 3.41000000000E-04
5721 1.25100000000E+02 6.01024851540E+02 6.28805911890E+02 6.26604414350E+02 1.22086771700E+00 4.37769727250E-01 3.98000000000E-03
5722 1.25100000000E+02 6.26772340870E+02 6.66852157140E+02 6.92220227850E+02 2.53373718930E+00 1.15356036870E+00 6.62000000000E-04
5723 1.25100000000E+02 8.78163490290E+02 9.26068764420E+02 9.05413399570E+02 4.06275332610E+00 5.48255019870E-01 3.10000000000E-03
5724 1.25100000000E+02 9.01624264790E+02 9.69519868620E+02 9.33581082040E+02 5.95415466410E-01 4.50364722660E-01 2.01000000000E-03
5725 1.25100000000E+02 3.01330584810E+02 4.16147030640E+02 3.02325977040E+02 3.18635546390E+00 4.22402456700E-02 2.00000000000E-03
5726 1.25100000000E+02 9.65293541650E+01 2.46327242920E+02 2.75407343570E+02 1.30877003230E+00 -3.28880217550E-01 9.16000000000E-02
5727 1.25100000000E+02 4.25652333830E+02 5.52745718310E+02 5.68709167350E+02 2.55104803450E-01 8.79586142770E-01 2.00000000000E-04
5728 1.25100000000E+02 6.80249960490E+02 7.94651046990E+02 7.93385833090E+02 1.11540342670E+00 1.63356275200E+00 2.18000000000E-04
5729 1.25100000000E+02 7.79114039810E+01 5.60779017030E+02 5.57851704420E+02 8.24576634190E-01 -3.77284941010E-01 2.15000000000E-02
5730 1.25100000000E+02 5.71131851110E+02 7.93230751740E+02 7.92944086800E+02 2.40163518860E+00 9.38538691050E-02 1.32000000000E-04
5731 1.25100000000E+02 6.15543039580E+02 6.31244570830E+02 6.36813419860E+02 3.96379473000E+00 1.26120472020E+00 2.49000000000E-03
5732 1.25100000000E+02 5.75289485150E+02 7.97377012740E+02 5.76246580980E+02 3.87631511360E+00 -2.22155927640E-01 6.10000000000E-04
5733 1.25100000000E+02 2.99035894520E+02 4.53889192200E+02 4.59090423720E+02 1.27098237970E+00 1.06834005590E+00 1.47000000000E-04
5734 1.25100000000E+02 2.57486182500E+01 4.01529320960E+02 4.02083782910E+02 1.82859904900E+00 -3.93304802950E-01 7.35000000000E-02
5735 1.25100000000E+02 1.48038689400E+02 5.25529110760E+02 5.25878564020E+02 1.66080662000E+00 -5.94512408230E-02 4.16000000000E-04
5736 1.25100000000E+02 4.60391099250E+02 6.74227973100E+02 6.92560737860E+02 2.14451963090E+00 1.13298502970E-01 1.41000000000E-04
5737 1.25100000000E+02 8.85635922860E+02 9.03088851770E+02 9.45476843080E+02 2.56472976330E+00 1.03342821780E-01 2.38000000000E-03
5738 1.25100000000E+02 3.98619897490E+02 4.39415034500E+02 4.20356216480E+02 3.46348762750E+00 -4.23390876470E-01 9.16000000000E-03
5739 1.25100000000E+02 3.28484291680E+02 5.52064314480E+02 5.54391391080E+02 4.04717271580E+00 4.05941495770E-01 1.47000000000E-04
5740 1.25100000000E+02 4.31977099710E+02 5.46583806990E+02 5.76693874950E+02 8.81411204840E-01 1.02889022290E+00 1.92000000000E-04
5741 1.25100000000E+02 3.32552571090E+02 4.29652928300E+02 4.72728815230E+02 1.51105413570E+00 1.11453257140E+00 1.83000000000E-04
5742 1.25100000000E+02 5.48887164400E+02 6.16322858160E+02 5.97409886260E+02 1.17597082750E+00 6.45123772750E-01 8.87000000000E-04
5743 1.25100000000E+02 3.62120345330E+02 4.15337256270E+02 3.94521890110E+02 2.93527513750E+00 5.82762027860E-01 1.07000000000E-03
5744 1.25100000000E+02 3.00368372340E+02 4.41383485420E+02 4.63512403120E+02 3.12619020380E+00 -1.47615206420E-01 3.56000000000E-04
5745 1.25100000000E+02 6.85337465840E+02 7.26203391050E+02 7.61973056560E+02 1.61035472780E+00 -3.42271397830E-01 1.43000000000E-03
5746 1.25100000000E+02 2.89265983040E+02 3.53581481550E+02 2.98148700930E+02 2.49928451070E+00 1.35607441830E+00 5.89000000000E-04
5747 1.25100000000E+02 4.15108542740E+02 4.16603924400E+02 4.86957995920E+02 1.11395884830E+00 -3.20476092280E-02 2.64000000000E-03
5748 1.25100000000E+02 1.26590910250E+02 2.12165546910E+02 1.33138887690E+02 2.93101729910E-01 3.76709468420E-02 2.09000000000E-03
5749 1.25100000000E+02 8.93967975790E+00 1.05005694620E+02 9.56111391740E+01 3.49089596800E+00 -4.76114893180E-01 7.73000000000E-02
5750 1.25100000000E+02 4.72424883960E+02 5.69791002280E+02 5.66142104010E+02 6.47585007720E-01 1.04360142760E+00 3.00000000000E-04
5751 1.25100000000E+02 5.45930411940E+02 6.67644401020E+02 6.70343000550E+02 3.38941083980E+00 1.81077778750E+00 1.69000000000E-04
5752 1.25100000000E+02 7.14488023610E+01 2.31892620500E+02 2.62360139250E+02 1.67851283110E+00 1.79259273730E-01 5.90000000000E-02
5753 1.25100000000E+02 5.86978595170E+02 6.58394411220E+02 6.84516491880E+02 3.08966551940E+00 9.69645537800E-01 3.70000000000E-04
5754 1.25100000000E+02 2.72648693620E+02 5.46798244590E+02 5.52485499320E+02 3.68433317860E+00 1.18430973750E-02 1.70000000000E-04
5755 1.25100000000E+02 8.00687694780E+02 8.42082032280E+02 9.01195286100E+02 2.29505896580E+00 1.59809735290E+00 3.97000000000E-04
5756 1.25100000000E+02 3.27682492920E+02 3.70738820770E+02 3.60839264850E+02 7.06562766400E-01 1.87794007740E+00 2.85000000000E-04
5757 1.25100000000E+02 1.57567960910E+02 1.98035472200E+02 2.36322632060E+02 2.03149894990E-02 1.46084510570E-01 8.27000000000E-04
5758 1.25100000000E+02 1.79249940100E+02 3.83788749650E+02 3.99340500510E+02 3.33346624530E+00 5.50658009160E-01 1.84000000000E-04
5759 1.25100000000E+02 7.76768094960E+02 9.51804651680E+02 9.76418573660E+02 6.89135203550E-01 8.24928031760E-02 1.52000000000E-04
5760 1.25100000000E+02 2.36301631130E+02 4.01674320730E+02 4.16180672870E+02 2.81976262680E+00 1.25090599740E+00 1.14000000000E-04
5761 1.25100000000E+02 1.22374621620E+02 2.99187105800E+02 3.26335716470E+02 3.48826159440E+00 1.31193441000E+00 6.74000000000E-05
5762 1.25100000000E+02 6.70850210560E+02 7.46423157950E+02 7.90838813690E+02 1.05273607300E+00 2.48048416420E-01 4.02000000000E-04
5763 1.25100000000E+02 1.37972856680E+02 5.73376597640E+02 5.80189826940E+02 1.34105094250E+00 9.46922014460E-01 7.91000000000E-05
5764 1.25100000000E+02 3.47989469360E+02 4.83131183860E+02 4.92774092730E+02 1.18821485250E+00 -4.52436145250E-01 4.67000000000E-04
5765 1.25100000000E+02 8.16465220390E+02 8.80323499160E+02 8.39100170260E+02 4.04072280650E+00 1.05617071930E+00 1.79000000000E-03
5766 1.25100000000E+02 3.78879516520E+02 4.20961243150E+02 4.00914706260E+02 3.82959954710E-01 1.19683804850E+00 7.98000000000E-04
5767 1.25100000000E+02 3.19097087810E+01 5.62865323740E+02 5.74819146350E+02 2.88567352310E+00 3.67242529390E-01 6.76000000000E-02
5768 1.25100000000E+02 1.59790928720E+02 2.53294641270E+02 2.66125600420E+02 2.45763190640E+00 1.53916794000E+00 4.39000000000E-05
5769 1.25100000000E+02 1.46104715070E+02 2.23391473910E+02 2.12185796910E+02 3.40060952160E+00 -5.91506066370E-01 3.44000000000E-04
5770 1.25100000000E+02 5.67899434690E+02 6.25599906880E+02 6.18065792160E+02 2.64686735400E-01 1.15253963930E+00 6.70000000000E-04
5771 1.25100000000E+02 2.10321203070E+02 5.15810580770E+02 5.12940450190E+02 3.61630641330E+00 -6.20242203380E-01 3.41000000000E-04
5772 1.25100000000E+02 7.17923893250E+01 3.88882842290E+02 3.90624427330E+02 1.79410407230E+00 -4.91612047670E-01 9.69000000000E-03
5773 1.25100000000E+02 8.45610262370E+02 8.98631219770E+02 8.90804992630E+02 8.62406673820E-01 8.84686876350E-01 1.32000000000E-03
5774 1.25100000000E+02 4.59559091300E+02 5.68733859000E+02 5.81327404880E+02 3.12597595460E+00 1.84046765090E+00 1.62000000000E-04
5775 1.25100000000E+02 7.47547113070E+02 7.94797623620E+02 8.18395909600E+02 3.92692390880E+00 -9.76422825620E-01 2.28000000000E-03
5776 1.25100000000E+02 2.93570120010E+02 3.86171262770E+02 4.18661316850E+02 4.07863782990E+00 -3.70965158080E-01 7.22000000000E-04
5777 1.25100000000E+02 6.62057481300E+02 7.50440552630E+02 7.90724348900E+02 2.11270154140E+00 9.26690089660E-01 2.68000000000E-04
5778 1.25100000000E+02 5.82235384820E+02 6.27690612730E+02 6.66154339690E+02 1.08789329590E+00 1.60695351830E+00 3.67000000000E-04
5779 1.25100000000E+02 3.16744513490E+02 4.66730747130E+02 4.63908617540E+02 9.81180463300E-01 1.30945721110E+00 1.39000000000E-04
5780 1.25100000000E+02 1.57197084000E+02 3.42070792760E+02 3.56410621500E+02 7.56461705410E-01 6.23619332320E-01 1.85000000000E-04
5781 1.25100000000E+02 1.22019338850E+02 2.90326440030E+02 2.81115070400E+02 2.87381045530E-01 6.17004025130E-02 6.64000000000E-04
5782 1.25100000000E+02 4.59503727850E+02 5.82451942560E+02 5.89701072700E+02 3.39243331270E+00 1.91744335770E+00 1.45000000000E-04
5783 1.25100000000E+02 2.65522145070E+02 3.43445987450E+02 3.45447454100E+02 3.79963519140E+00 1.77012499980E+00 1.43000000000E-04
5784 1.25100000000E+02 9.58620430250E+01 1.32748149080E+02 9.85934274540E+01 3.97540600380E+00 -7.83936502790E-01 8.12000000000E-04
5785 1.25100000000E+02 7.64069709990E+02 9.41597690600E+02 9.51336503240E+02 2.59572180560E+00 -1.69779590820E-02 1.67000000000E-04
5786 1.25100000000E+02 5.77307122140E+02 5.78389034810E+02 6.32897396230E+02 2.18160742730E+00 9.02871839860E-02 3.71000000000E-03
5787 1.25100000000E+02 2.82546627860E+02 5.84433758540E+02 5.79683490160E+02 1.98371630380E-01 3.72257677290E-01 1.24000000000E-04
5788 1.25100000000E+02 4.68710160880E+02 5.65180771110E+02 4.75860621080E+02 2.60474372360E+00 7.32800784120E-01 1.37000000000E-03
5789 1.25100000000E+02 6.34553971200E+02 8.69262809710E+02 8.65309657000E+02 4.10912202330E+00 -9.04405810970E-01 1.52000000000E-04
5790 1.25100000000E+02 4.95560068540E+02 7.00318973760E+02 7.05999158030E+02 1.37221926170E+00 1.64377443450E+00 9.47000000000E-05
5791 1.25100000000E+02 9.26054694780E+01 3.70664692780E+02 3.81274312130E+02 2.41313912420E+00 5.80096484120E-01 2.20000000000E-04
5792 1.25100000000E+02 3.92799886550E+02 4.10684868950E+02 4.28022438150E+02 3.24350926470E-01 1.46201254420E+00 6.51000000000E-04
5793 1.25100000000E+02 2.96171087240E+02 3.82217778390E+02 3.01426838610E+02 1.90986122950E+00 -2.51245457340E-01 3.28000000000E-03
5794 1.25100000000E+02 4.53588659720E+02 5.60768992900E+02 5.47185991920E+02 3.63267401110E-01 1.88348837650E-01 4.81000000000E-04
5795 1.25100000000E+02 5.72367901270E+02 7.17198676520E+02 7.40149482670E+02 4.07743402180E+00 9.47410533650E-01 1.64000000000E-04
5796 1.25100000000E+02 7.24772489030E+02 8.40378000020E+02 8.61032476800E+02 5.74854026630E-01 4.94119941810E-01 2.63000000000E-04
5797 1.25100000000E+02 5.00190152310E+02 6.86541745900E+02 7.06693222700E+02 1.61876981280E+00 1.36218056070E-01 1.61000000000E-04
5798 1.25100000000E+02 5.09633353630E+02 6.33840912700E+02 6.40071577320E+02 1.80373185660E+00 3.31092358430E-01 2.89000000000E-04
5799 1.25100000000E+02 7.66286438090E+02 8.68630577720E+02 8.83858016130E+02 2.38508508770E+00 3.30220407810E-02 3.91000000000E-04
5800 1.25100000000E+02 2.50883912670E+02 3.28183022480E+02 3.30758886770E+02 3.75685260580E+00 -4.50778606820E-01 1.60000000000E-03
5801 1.25100000000E+02 4.70149422240E+02 5.51954599510E+02 5.39123407000E+02 3.34570871960E+00 1.50433047330E+00 3.12000000000E-04
5802 1.25100000000E+02 2.25981786380E+02 2.30305952700E+02 2.48511248390E+02 3.31996113280E+00 1.59021876580E+00 3.10000000000E-04
5803 1.25100000000E+02 2.13852077310E+02 5.80410897930E+02 5.82183742300E+02 3.48119718970E-01 1.03803363260E+00 8.73000000000E-05
5804 1.25100000000E+02 9.06424474320E+02 9.34703989830E+02 9.22246857960E+02 4.12237089830E+00 1.96603375670E+00 2.68000000000E-03
5805 1.25100000000E+02 4.55349109000E+02 4.96661076880E+02 4.74261783210E+02 3.95309203770E+00 1.38431225000E+00 9.97000000000E-04
5806 1.25100000000E+02 2.89473328640E+02 4.13362490300E+02 4.45596821130E+02 1.33941589310E+00 1.45175441530E-01 3.11000000000E-04
5807 1.25100000000E+02 2.79811714120E+02 3.87854847880E+02 3.96283785260E+02 4.62474672020E-02 9.96961256380E-01 2.04000000000E-04
5808 1.25100000000E+02 7.75157919900E+02 7.78778263490E+02 8.22103131010E+02 1.54252124090E+00 1.63266833490E+00 1.70000000000E-03
5809 1.25100000000E+02 4.48988893070E+02 5.56759065030E+02 5.82364714550E+02 2.48355561140E+00 9.66860159020E-01 2.19000000000E-04
5810 1.25100000000E+02 4.27617340980E+02 6.42672069920E+02 6.44551182030E+02 2.48618100340E+00 -7.51558185330E-01 2.23000000000E-04
5811 1.25100000000E+02 1.53147113340E+02 2.82257222180E+02 1.55194212980E+02 2.39120692940E+00 1.08677409080E+00 2.54000000000E-04
5812 1.25100000000E+02 3.32087533320E+02 4.08310131290E+02 3.89345435590E+02 4.17798904930E+00 7.32336720790E-02 1.07000000000E-03
5813 1.25100000000E+02 3.90270027200E+02 4.45466496470E+02 4.67463481240E+02 2.28458857880E+00 5.75021938850E-01 5.56000000000E-04
5814 1.25100000000E+02 2.31186092840E+02 5.41480511620E+02 5.49723717720E+02 7.45354178480E-01 1.12719667720E-01 1.71000000000E-04
5815 1.25100000000E+02 3.59376734360E+02 4.66319964290E+02 4.81313489780E+02 4.05916205180E+00 1.50136716940E+00 1.66000000000E-04
5816 1.25100000000E+02 2.31512416000E+02 4.00777234360E+02 3.93147217800E+02 2.90541966630E+00 4.92785192460E-01 2.15000000000E-04
5817 1.25100000000E+02 7.18437213200E+02 7.28076679880E+02 7.21827889800E+02 7.20089645970E-01 -2.27735640000E-01 1.09000000000E-01
5818 1.25100000000E+02 3.68724743450E+02 4.54047898370E+02 4.99604552350E+02 2.50340643980E+00 1.27887809590E+00 1.90000000000E-04
5819 1.25100000000E+02 8.11353242500E+02 8.95453645320E+02 8.91156573060E+02 6.26271505370E-02 8.45689458490E-01 5.15000000000E-04
5820 1.25100000000E+02 8.55650365890E+02 8.69392329020E+02 9.38370150150E+02 9.18262791700E-01 9.59063310030E-01 9.69000000000E-04
5821 1.25100000000E+02 3.51380184230E+02 3.52445572530E+02 3.91448239010E+02 3.43653390560E-02 1.69209707020E+00 7.39000000000E-04
5822 1.25100000000E+02 2.89117230540E+02 4.64855634210E+02 4.66738067370E+02 1.74312162000E+00 -4.91782892480E-01 3.98000000000E-04
5823 1.25100000000E+02 7.49887144390E+02 8.46508177260E+02 8.35291077950E+02 2.60883805070E+00 1.52753415060E+00 3.30000000000E-04
5824 1.25100000000E+02 8.00490945680E+01 3.30980203730E+02 3.50609564060E+02 1.51749469110E+00 5.37575575950E-01 7.31000000000E-04
5825 1.25100000000E+02 8.72818134640E+02 8.87487162300E+02 9.52088444980E+02 3.52151121800E+00 1.52197278830E+00 8.21000000000E-04
5826 1.25100000000E+02 5.40545028870E+02 5.97378090480E+02 6.35146020290E+02 3.24017584030E+00 -2.55722791040E-01 8.59000000000E-04
5827 1.25100000000E+02 2.12476266490E+02 5.92074298760E+02 6.03577164940E+02 3.41956470570E-01 1.24931889560E+00 7.44000000000E-05
5828 1.25100000000E+02 2.71665816610E+02 4.21805402380E+02 4.34552078490E+02 3.98871005960E+00 -6.09705289250E-01 5.39000000000E-04
5829 1.25100000000E+02 4.84132994770E+02 4.96468960390E+02 5.67290325030E+02 2.87253226560E+00 3.09381491110E-01 1.09000000000E-03
5830 1.25100000000E+02 6.10277555770E+02 6.42098471410E+02 6.15023028320E+02 1.64138977290E+00 -4.28338905950E-01 1.98000000000E-02
5831 1.25100000000E+02 5.64986947490E+01 1.98010698700E+02 2.05569891790E+02 3.84934552780E+00 8.62907528820E-01 5.36000000000E-04
5832 1.25100000000E+02 6.25863259180E+02 8.31911204790E+02 8.29021214200E+02 5.45055844060E-01 -1.63260555770E-01 1.56000000000E-04
5833 1.25100000000E+02 2.11487371580E+02 4.08727958350E+02 4.34126028760E+02 1.46312301120E+00 2.31472176830E-01 2.29000000000E-04
5834 1.25100000000E+02 1.76739283190E+02 3.05356712450E+02 3.22661282310E+02 2.97338515600E+00 -4.85770815470E-01 7.79000000000E-04
5835 1.25100000000E+02 4.23155358720E+02 4.49690707780E+02 4.84050439330E+02 1.29027144450E+00 1.49552836580E+00 4.35000000000E-04
5836 1.25100000000E+02 2.93101196260E+02 3.10461456640E+02 3.59879379030E+02 2.93535990610E+00 7.57808702690E-02 1.51000000000E-03
5837 1.25100000000E+02 7.50114753610E+02 8.04498813580E+02 8.17649839950E+02 1.44779992950E+00 1.00126668440E+00 7.01000000000E-04
5838 1.25100000000E+02 5.94247375120E+02 6.67215457350E+02 7.04621362020E+02 9.48798559450E-01 -4.92508095240E-01 6.79000000000E-04
5839 1.25100000000E+02 5.76429499450E+02 7.98007301880E+02 8.05998891700E+02 1.88962499510E+00 6.14950333510E-02 1.29000000000E-04
5840 1.25100000000E+02 7.90236530320E+02 9.02585990070E+02 9.03946190220E+02 1.00839167190E-01 1.66709237750E+00 2.30000000000E-04
5841 1.25100000000E+02 4.95228290240E+02 6.99019236790E+02 7.25297818680E+02 3.94591016930E+00 -5.61127402100E-01 1.77000000000E-04
5842 1.25100000000E+02 7.75657923280E+02 7.78119859750E+02 8.37905185980E+02 3.95016527190E+00 5.88731264550E-01 2.21000000000E-03
5843 1.25100000000E+02 1.68980262390E+02 2.28464369640E+02 2.21379474980E+02 3.75806347190E+00 -2.60815418890E-01 2.46000000000E-03
5844 1.25100000000E+02 4.78752758350E+02 5.99890067590E+02 6.35523099790E+02 1.97920765640E+00 -5.28759000180E-01 3.69000000000E-04
5845 1.25100000000E+02 6.07829902940E+02 6.55214905560E+02 6.21907000630E+02 5.75205516250E-01 1.88381313050E+00 1.21000000000E-03
5846 1.25100000000E+02 4.30696580150E+02 5.95273683520E+02 6.10421074880E+02 1.56983143900E+00 9.78706697850E-01 1.44000000000E-04
5847 1.25100000000E+02 2.27846122080E+02 5.80740187520E+02 5.94615356540E+02 2.62274679620E+00 4.59499722430E-01 1.23000000000E-04
5848 1.25100000000E+02 5.26448809070E+02 6.54403619980E+02 5.33666411690E+02 3.94365816410E+00 -9.82085653730E-01 1.63000000000E-03
5849 1.25100000000E+02 8.14579306090E+02 9.95652263350E+02 9.88297310550E+02 3.67832295560E+00 1.00217586260E+00 1.42000000000E-04
5850 1.25100000000E+02 7.04344576760E+01 5.56671208090E+02 5.64430271200E+02 3.24782182560E+00 -3.25313062770E-01 1.60000000000E-02
5851 1.25100000000E+02 2.19147290610E+02 3.51609884470E+02 3.61999794900E+02 2.18786483720E+00 9.84120981380E-01 1.59000000000E-04
5852 1.25100000000E+02 6.06111119750E+02 6.51707349620E+02 6.55728876540E+02 3.71194172470E+00 9.56149118320E-01 9.22000000000E-04
5853 1.25100000000E+02 5.57057268110E+02 6.92086602840E+02 6.88152296550E+02 3.12049533590E+00 1.88884729300E+00 1.54000000000E-04
5854 1.25100000000E+02 1.51333283820E+02 5.28567032160E+02 5.29715696760E+02 2.77627781830E+00 -5.42344639460E-01 3.80000000000E-04
5855 1.25100000000E+02 7.40342119830E+02 8.31772162190E+02 8.51309115610E+02 3.05121174800E+00 1.43870504400E+00 2.70000000000E-04
5856 1.25100000000E+02 7.80072323250E+02 9.04729988730E+02 9.12356722190E+02 4.17197410760E+00 3.70638587440E-01 2.72000000000E-04
5857 1.25100000000E+02 4.81693606000E+02 5.19509165990E+02 4.96733028500E+02 2.53835935410E+00 3.55060932210E-01 4.43000000000E-03
5858 1.25100000000E+02 2.45208335410E+02 3.36642368280E+02 2.51703619050E+02 6.98055506960E-01 -5.73953209100E-02 2.64000000000E-03
5859 1.25100000000E+02 5.16141294950E+02 6.36657790810E+02 6.72732318180E+02 3.19107106070E-01 1.37030564750E+00 1.60000000000E-04
5860 1.25100000000E+02 3.58464945390E+02 4.05540682310E+02 3.62964353800E+02 3.57860257990E+00 -3.20985520690E-01 8.49000000000E-03
5861 1.25100000000E+02 8.36031659020E+02 9.79882526550E+02 9.83047232310E+02 3.52511709970E+00 1.88345270120E+00 1.55000000000E-04
5862 1.25100000000E+02 7.42418559170E+02 8.50611379150E+02 8.78922462850E+02 2.82333729200E+00 1.17849985860E+00 2.19000000000E-04
5863 1.25100000000E+02 4.36972391900E+02 6.46094148340E+02 6.60457854930E+02 3.92283841500E+00 9.20330278090E-01 1.12000000000E-04
5864 1.25100000000E+02 2.35047431070E+02 3.59719739700E+02 3.92018531690E+02 3.10674374560E+00 1.78814112150E+00 8.43000000000E-05
5865 1.25100000000E+02 2.87868032420E+01 1.07766604250E+02 9.71105564510E+01 3.27733769780E+00 -8.18222690840E-01 1.66000000000E-02
5866 1.25100000000E+02 7.01332325300E+01 4.19858865470E+02 4.30731866700E+02 3.86723805750E+00 1.59205159910E-01 5.76000000000E-02
5867 1.25100000000E+02 6.71556672200E+01 4.55739845090E+02 4.56249059980E+02 2.54235780020E+00 -6.25557704450E-02 1.46000000000E-01
5868 1.25100000000E+02 7.25314551670E+02 8.92246512060E+02 9.07471810440E+02 1.60512791180E+00 1.06714667260E+00 1.39000000000E-04
5869 1.25100000000E+02 4.05422327190E+02 5.72955464230E+02 5.71577639530E+02 2.17622332290E+00 8.62293952480E-01 1.60000000000E-04
5870 1.25100000000E+02 4.09792335520E+02 5.57146898000E+02 5.64277683850E+02 2.96278665910E+00 -2.12958734750E-02 2.83000000000E-04
5871 1.25100000000E+02 2.05789322900E+02 4.85195325920E+02 4.90364837040E+02 9.55304773110E-01 5.88265373490E-01 1.40000000000E-04
5872 1.25100000000E+02 6.37730756450E+02 6.90346623120E+02 7.38736556780E+02 9.99079569070E-01 1.94669176150E-01 5.98000000000E-04
5873 1.25100000000E+02 4.70389770580E+02 5.69516426470E+02 4.78935119560E+02 1.42561672520E+00 4.60786135040E-02 2.00000000000E-03
5874 1.25100000000E+02 2.51700378380E+02 5.78051239460E+02 5.85174483260E+02 2.57055690950E+00 -3.20619248380E-01 2.01000000000E-04
5875 1.25100000000E+02 2.43787890330E+02 5.39772278500E+02 5.42055286500E+02 3.47798311070E-01 2.43435137860E-01 1.53000000000E-04
5876 1.25100000000E+02 3.28585204830E+02 5.40813683940E+02 3.29500370330E+02 1.04088426460E+00 4.96579306320E-01 7.03000000000E-04
5877 1.25100000000E+02 4.80742370900E+02 6.94760190760E+02 7.11079356180E+02 3.55377053650E+00 1.77043178950E+00 8.39000000000E-05
5878 1.25100000000E+02 8.75640118320E+02 9.07245765270E+02 9.21666159150E+02 3.33657297410E-01 4.93291910320E-03 3.23000000000E-03
5879 1.25100000000E+02 7.13555358660E+02 7.59794641500E+02 7.82411292140E+02 5.39664334850E-01 1.00631282270E+00 7.10000000000E-04
5880 1.25100000000E+02 8.97939042800E+02 9.83894607160E+02 8.99839082530E+02 1.54234399680E+00 1.53404808990E+00 1.79000000000E-03
5881 1.25100000000E+02 6.84763417700E+02 8.45047112690E+02 8.65393941200E+02 4.55922625570E-02 1.45991214700E+00 1.29000000000E-04
5882 1.25100000000E+02 5.10980791230E+01 8.84601315130E+01 1.20630913880E+02 5.85910915690E-01 -1.27219297660E-01 6.92000000000E-02
5883 1.25100000000E+02 4.64671670740E+02 5.66597790930E+02 5.92109390310E+02 3.10340693040E+00 -8.32903290330E-01 6.52000000000E-04
5884 1.25100000000E+02 5.84471961480E+02 6.31739821350E+02 6.54651641840E+02 1.62265643960E+00 -3.72385678800E-01 1.65000000000E-03
5885 1.25100000000E+02 4.11948917550E+02 4.31831877160E+02 4.98617566580E+02 5.07087733900E-01 1.28711051750E+00 3.97000000000E-04
5886 1.25100000000E+02 1.33339014890E+02 2.76802335840E+02 2.74260841300E+02 5.83599904600E-01 2.88585364200E-02 6.91000000000E-04
5887 1.25100000000E+02 1.24478570500E+02 2.15566088590E+02 2.30489982250E+02 1.09390298250E+00 2.59554426760E-01 4.78000000000E-04
5888 1.25100000000E+02 1.28328754630E+02 3.53971904780E+02 3.64496171700E+02 2.43319586450E+00 1.19042325240E-01 4.57000000000E-04
5889 1.25100000000E+02 2.15527141890E+02 3.57196628590E+02 3.61269411170E+02 1.63340987640E+00 1.73130350900E+00 7.76000000000E-05
5890 1.25100000000E+02 2.38572999310E+02 3.04013139280E+02 3.43418255060E+02 2.16090415490E-01 1.76602827070E+00 1.12000000000E-04
5891 1.25100000000E+02 3.70733409800E+02 5.89485222410E+02 6.12048554150E+02 1.10144557920E+00 1.28200340030E-03 1.60000000000E-04
5892 1.25100000000E+02 6.20354413520E+02 6.27691212420E+02 6.48425261220E+02 2.28067679650E+00 2.32908853960E-01 8.00000000000E-03
5893 1.25100000000E+02 2.09167142980E+02 5.21875973170E+02 5.21314978480E+02 2.93243791820E+00 -1.59045100250E-01 2.55000000000E-04
5894 1.25100000000E+02 6.52460900440E+02 6.58715880110E+02 7.12134456850E+02 3.16342344740E+00 -5.34933847340E-01 4.49000000000E-03
5895 1.25100000000E+02 4.29569717400E+02 6.47254775680E+02 6.64118792930E+02 4.16526526290E+00 -1.02758254900E+00 2.25000000000E-04
5896 1.25100000000E+02 2.62782300850E+01 3.67698551860E+02 3.66116924500E+02 3.90598199640E+00 -2.79746312500E-01 1.38000000000E-01
5897 1.25100000000E+02 4.69826142190E+02 4.99023354190E+02 5.16512068640E+02 3.18088962830E+00 -2.56588234840E-01 3.93000000000E-03
5898 1.25100000000E+02 6.05347513080E+02 8.30563505650E+02 8.45996947540E+02 3.97035431790E+00 -6.93099254850E-01 1.45000000000E-04
5899 1.25100000000E+02 4.30240584010E+02 5.10932005170E+02 4.34876193960E+02 3.99442222160E+00 -4.59889924750E-01 3.70000000000E-03
