BP mh MH MA MC la2 laL Omega
385 1.25100000000E+02 2.82184844590E+02 4.60266605940E+02 4.62272755610E+02 3.21118033590E+00 8.57237673930E-02 2.55000000000E-04
386 1.25100000000E+02 4.35085438400E+02 4.73822654430E+02 4.85596069560E+02 3.71274077860E-01 -7.44235721970E-02 2.32000000000E-03
387 1.25100000000E+02 6.98751090860E+02 8.50788266060E+02 8.63424809620E+02 1.66258547250E-01 6.25921549900E-01 1.80000000000E-04
388 1.25100000000E+02 4.27152413250E+02 5.90041805660E+02 6.17840634110E+02 2.45344646500E+00 8.56549976620E-01 1.44000000000E-04
389 1.25100000000E+02 3.09025233830E+02 3.26378057760E+02 3.93005950510E+02 6.36450878760E-01 6.51160102010E-01 5.55000000000E-04
390 1.25100000000E+02 3.91324855520E+02 7.05241044020E+02 7.19029065410E+02 2.38094131950E+00 -6.30491577970E-01 1.30000000000E-04
391 1.25100000000E+02 2.44411187550E+02 2.97020920390E+02 3.18157079400E+02 1.91690064020E+00 7.90007842070E-02 9.86000000000E-04
392 1.25100000000E+02 3.03307690180E+02 3.72551126050E+02 3.95910835460E+02 5.69957081160E-02 9.70953264510E-01 2.82000000000E-04
393 1.25100000000E+02 2.94602303050E+02 3.72254014080E+02 3.01044519470E+02 2.17649376670E+00 7.88212022200E-01 1.13000000000E-03
394 1.25100000000E+02 7.10568944770E+02 8.53618785780E+02 7.17614950130E+02 8.48482941420E-01 8.50952543240E-01 8.67000000000E-04
395 1.25100000000E+02 3.44902774800E+02 4.30704835110E+02 4.58377709520E+02 2.12357949160E+00 -1.09572784260E-01 5.91000000000E-04
396 1.25100000000E+02 7.04535803580E+02 7.56572429540E+02 7.32132532720E+02 1.79378592550E+00 6.61951035970E-01 2.16000000000E-03
397 1.25100000000E+02 2.30733305570E+02 2.66493567540E+02 2.78543502870E+02 3.31703688420E+00 1.61968090150E+00 1.68000000000E-04
398 1.25100000000E+02 2.86826667290E+02 3.88804798560E+02 4.07263185240E+02 3.79749367080E+00 -7.31666962360E-01 8.97000000000E-04
399 1.25100000000E+02 8.33487205540E+02 8.86296152560E+02 8.43597485620E+02 4.14670284030E+00 -7.08724060860E-01 8.63000000000E-03
400 1.25100000000E+02 1.42176189250E+02 3.10260298370E+02 3.17401919430E+02 3.82482868230E+00 1.09892965900E+00 6.76000000000E-05
401 1.25100000000E+02 4.71883043470E+02 7.28026341770E+02 4.72036578730E+02 2.98825062410E+00 -4.07267474690E-01 5.68000000000E-04
402 1.25100000000E+02 2.56924535590E+02 3.41505126530E+02 3.28956727580E+02 5.05922354010E-01 2.57540511660E-01 6.30000000000E-04
403 1.25100000000E+02 4.94673422020E+02 5.18832324300E+02 5.37165708810E+02 8.08588114100E-01 7.15579963150E-01 1.42000000000E-03
404 1.25100000000E+02 5.40005458560E+02 5.88319362470E+02 6.21148424250E+02 4.02883106790E+00 -4.28028591220E-01 1.35000000000E-03
405 1.25100000000E+02 5.17901588640E+02 6.04904338420E+02 6.23224962430E+02 1.32232725120E+00 -3.64173853110E-01 6.61000000000E-04
406 1.25100000000E+02 5.81350179930E+02 6.87930803510E+02 6.97107000130E+02 1.98655360500E-01 8.14700548350E-01 2.84000000000E-04
407 1.25100000000E+02 8.41219884290E+02 9.52990108050E+02 9.81660365580E+02 3.95613776420E+00 -2.61040027320E-01 3.18000000000E-04
408 1.25100000000E+02 8.25407041690E+02 9.25827131210E+02 9.23602445530E+02 1.70839723690E+00 7.70362321590E-01 3.81000000000E-04
409 1.25100000000E+02 3.59488419450E+02 6.59312545760E+02 6.58458089220E+02 2.75749428950E+00 -8.24433069880E-01 1.71000000000E-04
410 1.25100000000E+02 3.44800010260E+02 4.35409807380E+02 4.66186154760E+02 3.51704370420E+00 1.81946288810E+00 1.43000000000E-04
411 1.25100000000E+02 2.67546084740E+02 3.17948770060E+02 3.60217407820E+02 3.83998674590E+00 -7.56108978230E-01 1.26000000000E-03
412 1.25100000000E+02 6.48922649720E+02 8.24999788640E+02 8.32918734430E+02 7.26995224840E-01 1.96754151290E+00 1.08000000000E-04
413 1.25100000000E+02 8.75026825720E+02 9.11856892240E+02 9.11508601520E+02 2.05277618470E+00 -1.50120157750E-01 4.86000000000E-03
414 1.25100000000E+02 2.29964366690E+02 3.33640727150E+02 3.26003347540E+02 3.31402490660E+00 1.90101213860E+00 8.84000000000E-05
415 1.25100000000E+02 2.47991335490E+02 3.95541166520E+02 2.50475058430E+02 8.24987398600E-01 1.26294344910E+00 5.11000000000E-04
416 1.25100000000E+02 7.75667161150E+02 8.83563169380E+02 8.94101312850E+02 2.94666875860E+00 8.87699440540E-01 2.83000000000E-04
417 1.25100000000E+02 1.62928507580E+02 5.80265485490E+02 5.87829112520E+02 3.71269951130E+00 9.52936311070E-01 9.54000000000E-05
418 1.25100000000E+02 8.13500687800E+02 9.29409658340E+02 9.59631566470E+02 2.89750589080E+00 3.66952434000E-01 2.49000000000E-04
419 1.25100000000E+02 8.09998934270E+02 8.70456355230E+02 9.15782064320E+02 3.56572338470E+00 1.90242992220E+00 3.00000000000E-04
420 1.25100000000E+02 1.25187947700E+02 4.43385810210E+02 4.58636320200E+02 2.85775495210E+00 6.33776978080E-01 1.60000000000E-04
421 1.25100000000E+02 1.81707130180E+02 2.96137327210E+02 3.00437215570E+02 3.82065606800E+00 -4.99327665380E-01 8.86000000000E-04
422 1.25100000000E+02 3.85474914390E+02 4.15658659280E+02 4.19591086030E+02 2.55948557130E+00 -2.08493050990E-01 5.91000000000E-03
423 1.25100000000E+02 3.93197846500E+02 4.26298027050E+02 4.11852362410E+02 1.35953999330E-01 1.79238659420E+00 6.01000000000E-04
424 1.25100000000E+02 1.36955910400E+02 3.21664959900E+02 3.45822626810E+02 3.90575927640E+00 3.13800951240E-01 3.06000000000E-04
425 1.25100000000E+02 8.15569836660E+02 9.54619723920E+02 9.87894516710E+02 2.59400116390E+00 8.30914553760E-01 1.68000000000E-04
426 1.25100000000E+02 6.48317023870E+01 3.29452033200E+02 3.34957444520E+02 3.91476967860E+00 -2.58556649940E-01 2.84000000000E-03
427 1.25100000000E+02 3.25653946120E+02 4.84620452220E+02 4.81070038330E+02 3.42595070550E+00 -3.97525892110E-01 4.02000000000E-04
428 1.25100000000E+02 2.84423963900E+02 4.80774277970E+02 2.86124522420E+02 4.17572107010E+00 1.20223447630E+00 5.13000000000E-04
429 1.25100000000E+02 8.89019556690E+02 8.93477669900E+02 9.07882880180E+02 1.50986220380E+00 8.77327877810E-01 9.49000000000E-03
430 1.25100000000E+02 1.78079603110E+02 2.09560145910E+02 2.31025001270E+02 4.15416675330E+00 7.25557880920E-01 3.81000000000E-04
431 1.25100000000E+02 5.91126973760E+02 6.48448864420E+02 5.92971109230E+02 2.89134244860E+00 1.19410323820E+00 2.66000000000E-03
432 1.25100000000E+02 1.53041630400E+02 1.59887185020E+02 2.00781405590E+02 3.66905576150E+00 7.83404103530E-01 3.32000000000E-04
433 1.25100000000E+02 2.03392471640E+02 5.89992396930E+02 5.90937717310E+02 6.18455320690E-01 1.32467137090E+00 7.05000000000E-05
434 1.25100000000E+02 1.78467574390E+01 8.12440968860E+01 8.72036614410E+01 1.00965790470E+00 3.70097816600E-01 9.86000000000E-02
435 1.25100000000E+02 5.38130923070E+02 5.57685582960E+02 5.87163134090E+02 4.08380971540E+00 6.58081699180E-01 1.51000000000E-03
436 1.25100000000E+02 8.92568554340E+02 9.72176712700E+02 9.53083238870E+02 1.17979978240E-01 1.76694963070E+00 5.30000000000E-04
437 1.25100000000E+02 5.15284972450E+02 5.21997604000E+02 5.61167397270E+02 2.68191070400E+00 1.54659754630E+00 1.01000000000E-03
438 1.25100000000E+02 8.33800955450E+02 9.66367705840E+02 9.60440517170E+02 9.94363611210E-01 3.83512590500E-02 3.03000000000E-04
439 1.25100000000E+02 5.18350515430E+02 6.13369712590E+02 6.51878923680E+02 3.34218626920E-01 1.24257134970E+00 2.10000000000E-04
440 1.25100000000E+02 8.26254838450E+02 9.17855232680E+02 9.51817113220E+02 3.71986254850E+00 1.26820158180E+00 2.58000000000E-04
441 1.25100000000E+02 8.76981816300E+02 8.87062264870E+02 9.53050322990E+02 1.41631391910E+00 1.16924357370E+00 1.09000000000E-03
442 1.25100000000E+02 6.05268637950E+02 6.67410990220E+02 6.65157640360E+02 1.61103399110E+00 1.99280665890E-01 1.11000000000E-03
443 1.25100000000E+02 6.63569825720E+02 7.00842412930E+02 7.49892264940E+02 5.72769177330E-02 1.88069071800E+00 3.78000000000E-04
444 1.25100000000E+02 8.78415040700E+02 8.90266380360E+02 8.85761413200E+02 1.02136335850E+00 1.31002272150E+00 9.19000000000E-03
445 1.25100000000E+02 5.88466891020E+02 6.46048088950E+02 6.19973830470E+02 1.08724322000E-01 7.98744442250E-04 2.91000000000E-03
446 1.25100000000E+02 6.33573053990E+02 6.98830133480E+02 6.58243379810E+02 2.37408525130E+00 -3.82294392090E-01 4.26000000000E-03
447 1.25100000000E+02 6.64362517770E+02 6.95976890170E+02 6.65557660940E+02 2.69231691540E+00 -6.55875866400E-01 1.70000000000E-02
448 1.25100000000E+02 2.37697709460E+02 4.96833545300E+02 5.04096408310E+02 2.43408452590E+00 -2.48443447540E-01 2.59000000000E-04
449 1.25100000000E+02 8.96476380120E+02 9.12817129240E+02 9.71049208500E+02 3.13909022120E+00 8.63818903550E-01 1.16000000000E-03
450 1.25100000000E+02 3.68252421790E+02 4.22908323140E+02 3.93453379320E+02 4.10642317230E+00 7.53441671100E-01 1.02000000000E-03
451 1.25100000000E+02 4.30279785790E+02 6.22004397030E+02 6.38736325270E+02 2.84101729900E+00 1.38445782820E+00 1.04000000000E-04
452 1.25100000000E+02 1.93807099160E+02 2.32643436710E+02 2.79904761620E+02 4.12843548340E+00 1.83295185180E+00 6.40000000000E-05
453 1.25100000000E+02 5.86343968520E+02 7.01491588710E+02 6.96524518350E+02 2.51811844280E+00 -2.95347407200E-02 4.24000000000E-04
454 1.25100000000E+02 8.37940099050E+01 2.05524157720E+02 2.29750284680E+02 3.60696334800E+00 -1.00868132190E-01 1.20000000000E-02
455 1.25100000000E+02 2.01569461540E+02 6.09832620790E+02 6.10751762660E+02 3.43971792260E+00 -5.42303531940E-01 2.96000000000E-04
456 1.25100000000E+02 4.87042105680E+02 6.95256561020E+02 6.97858287810E+02 4.00194868020E+00 -3.26286681300E-01 1.79000000000E-04
457 1.25100000000E+02 2.89841129460E+02 3.08926894400E+02 3.13599286670E+02 2.64067778290E+00 -7.20036218840E-01 2.37000000000E-03
458 1.25100000000E+02 1.39982733850E+02 1.77765949740E+02 1.82353830770E+02 2.99464018570E+00 1.00983466740E+00 1.04000000000E-04
459 1.25100000000E+02 5.83298359390E+02 6.76979276100E+02 6.80397844760E+02 2.18675658390E+00 -3.43463161300E-01 6.69000000000E-04
460 1.25100000000E+02 5.67133666560E+02 7.12402690780E+02 7.25514156350E+02 3.18428676180E+00 8.97878412320E-01 1.76000000000E-04
461 1.25100000000E+02 7.12976819390E+02 7.16317811640E+02 7.56333969660E+02 1.42428625170E+00 1.28475642140E-02 5.87000000000E-03
462 1.25100000000E+02 5.39533939200E+02 5.92142208950E+02 5.40890587070E+02 2.01112209620E+00 -1.80673789780E-01 7.40000000000E-03
463 1.25100000000E+02 4.47342196330E+02 5.34621670510E+02 5.53923847720E+02 1.63357660730E+00 -4.05003914700E-01 7.18000000000E-04
464 1.25100000000E+02 2.05882785970E+02 2.99640423550E+02 3.40613934550E+02 2.10698001950E+00 1.52923445280E+00 9.57000000000E-05
465 1.25100000000E+02 4.74184147760E+02 4.94880679480E+02 5.04554769700E+02 4.16023330430E+00 -3.09893102560E-01 1.07000000000E-02
466 1.25100000000E+02 2.44496875680E+02 3.32476156980E+02 3.19530062290E+02 1.97086104760E+00 4.33155728990E-01 4.68000000000E-04
467 1.25100000000E+02 4.21812857230E+02 5.39261628600E+02 5.50848327290E+02 2.45877272630E+00 4.33406555680E-01 2.88000000000E-04
468 1.25100000000E+02 8.41835584870E+02 9.18479577230E+02 9.23199910690E+02 2.02042626780E+00 -4.46774918270E-01 9.50000000000E-04
469 1.25100000000E+02 4.00514526550E+02 4.81969369080E+02 4.76367897980E+02 3.67020587320E+00 2.22599381660E-01 6.73000000000E-04
470 1.25100000000E+02 4.63770734160E+01 5.37278884950E+02 5.33471923330E+02 2.25184733140E+00 -1.02417943730E-01 2.76000000000E-01
471 1.25100000000E+02 5.63943391860E+02 7.90813095910E+02 7.92451326690E+02 4.14083164900E+00 1.11529641740E+00 9.76000000000E-05
472 1.25100000000E+02 1.74155607240E+02 2.14251822120E+02 2.54048470740E+02 1.26533889650E+00 6.78270197710E-01 3.26000000000E-04
473 1.25100000000E+02 1.98743828590E+02 5.72325342230E+02 5.81518085090E+02 3.43249498540E+00 1.89284478820E+00 4.12000000000E-05
474 1.25100000000E+02 6.08411251690E+01 2.09863589900E+02 2.20294936640E+02 3.78338717290E-01 -7.10144147230E-02 2.47000000000E-05
475 1.25100000000E+02 3.70087851870E+02 3.85004130120E+02 4.26452925140E+02 1.11737659580E+00 -3.88865793950E-01 4.06000000000E-03
476 1.25100000000E+02 9.35610191290E+02 9.78880641210E+02 9.98970583320E+02 3.66444973320E+00 -4.80573314890E-02 1.67000000000E-03
477 1.25100000000E+02 8.83743006510E+02 8.96633857550E+02 9.50490158260E+02 2.30791652770E+00 6.34881854500E-01 1.61000000000E-03
478 1.25100000000E+02 3.41258360630E+02 4.09296534810E+02 3.55112231300E+02 8.52782135750E-01 6.26372493450E-01 1.31000000000E-03
479 1.25100000000E+02 4.04024552290E+02 6.79949802360E+02 6.86473133610E+02 1.58816196030E+00 -5.91449568640E-01 1.49000000000E-04
480 1.25100000000E+02 4.07546077810E+02 4.89669918210E+02 5.27042401380E+02 2.92522288560E+00 1.89419943220E+00 1.61000000000E-04
481 1.25100000000E+02 7.52205347140E+02 7.67818670060E+02 7.66377685390E+02 1.89219263800E+00 7.56294909930E-01 8.26000000000E-03
482 1.25100000000E+02 8.17036775940E+02 8.23414241610E+02 8.89535757750E+02 3.85502927710E+00 -8.09488895950E-01 3.20000000000E-03
483 1.25100000000E+02 6.88699220140E+02 8.31602526410E+02 8.31765345620E+02 3.66634077510E+00 1.51504386450E+00 1.67000000000E-04
484 1.25100000000E+02 2.22345208760E+02 2.32091944860E+02 2.95846008690E+02 1.17872395220E+00 -4.17887111200E-01 2.34000000000E-03
485 1.25100000000E+02 4.94718838680E+02 5.14620833920E+02 5.77097413470E+02 3.17950434950E+00 1.27894009370E+00 4.96000000000E-04
486 1.25100000000E+02 7.50115732230E+02 7.99230000900E+02 8.36508685700E+02 5.47427080010E-01 -1.38247642030E-01 9.46000000000E-04
487 1.25100000000E+02 2.24971969660E+02 2.84307352620E+02 2.32243103240E+02 1.60232508380E+00 1.45877396730E+00 3.42000000000E-04
488 1.25100000000E+02 3.60695197900E+02 5.24575362580E+02 5.27088217370E+02 3.50037972430E+00 1.01107034750E-01 2.46000000000E-04
489 1.25100000000E+02 4.54712049020E+02 6.61817244530E+02 6.63455325300E+02 1.62847755220E+00 -2.24491569710E-01 1.82000000000E-04
490 1.25100000000E+02 8.43603485580E+02 8.96153311620E+02 9.35329660960E+02 2.85618072240E+00 -5.73805295060E-01 1.01000000000E-03
491 1.25100000000E+02 6.39335700240E+02 7.92211604820E+02 8.01619113640E+02 2.24659725250E+00 1.59823307010E+00 1.39000000000E-04
492 1.25100000000E+02 1.11841691750E+02 4.24537876930E+02 4.28504497500E+02 3.80232689910E-01 2.78295749370E-01 3.57000000000E-04
493 1.25100000000E+02 4.81801257630E+02 6.29103853650E+02 6.56328583250E+02 2.97807010580E+00 -7.86839971630E-01 3.26000000000E-04
494 1.25100000000E+02 6.75491341690E+02 6.97301909750E+02 7.25236999930E+02 4.02146215540E+00 -3.15067535740E-02 3.17000000000E-03
495 1.25100000000E+02 9.93050455440E+01 2.00085871280E+02 2.19609961780E+02 2.35921853310E+00 6.76928913420E-01 1.80000000000E-04
496 1.25100000000E+02 6.02398087710E+02 6.26921000200E+02 6.61199737250E+02 3.83294740280E+00 2.82800249880E-01 1.66000000000E-03
497 1.25100000000E+02 8.98018594060E+02 9.25127780880E+02 9.67675053360E+02 3.58287151230E+00 1.23158477430E+00 9.29000000000E-04
498 1.25100000000E+02 3.33255971390E+02 4.09572840490E+02 3.89085016330E+02 1.87183222760E+00 1.22398880750E+00 3.25000000000E-04
499 1.25100000000E+02 6.62515615270E+02 6.71186976130E+02 7.13812148990E+02 2.26201029600E+00 9.31309132890E-01 1.76000000000E-03
500 1.25100000000E+02 1.17241553530E+02 5.71394189040E+02 5.70301666590E+02 4.01843369680E+00 -9.96820447470E-01 1.36000000000E-03
501 1.25100000000E+02 7.10802462630E+02 8.05024456350E+02 8.23355764470E+02 2.61680768050E+00 3.79356779800E-01 3.79000000000E-04
502 1.25100000000E+02 4.92731104920E+01 3.51434182840E+02 3.45761236660E+02 2.28959817790E-01 1.97024840240E-01 5.48000000000E-02
503 1.25100000000E+02 1.25997932130E+02 4.57791839710E+02 4.60792361170E+02 3.31723436960E+00 8.23158158460E-01 1.05000000000E-04
504 1.25100000000E+02 5.58953863870E+02 6.07703938660E+02 6.26916021410E+02 3.03287915170E+00 1.29043245430E+00 4.96000000000E-04
505 1.25100000000E+02 1.21533751430E+02 1.51640282280E+02 1.73844698870E+02 2.04714490900E+00 9.01327021670E-01 1.71000000000E-04
506 1.25100000000E+02 6.12349603590E+02 6.84548916000E+02 7.20927395480E+02 1.46965901690E+00 -3.69770009970E-01 6.47000000000E-04
507 1.25100000000E+02 3.55445253090E+02 4.20155728150E+02 3.92124125510E+02 2.31026638890E+00 -7.62499554410E-01 3.24000000000E-03
508 1.25100000000E+02 5.13406351940E+02 5.54835197140E+02 5.76490508050E+02 3.94533479820E+00 -9.21017297420E-01 3.34000000000E-03
509 1.25100000000E+02 1.41543849860E+02 1.79830309380E+02 2.30875129650E+02 2.21741276070E+00 1.35728317720E-01 7.83000000000E-04
510 1.25100000000E+02 3.68840240400E+02 4.72698227300E+02 3.77482540540E+02 1.90479859370E+00 1.31324336930E+00 6.64000000000E-04
511 1.25100000000E+02 2.09847752110E+02 5.70544097210E+02 5.70963178080E+02 1.95909588050E+00 -3.95100533970E-01 2.76000000000E-04
512 1.25100000000E+02 2.74786410640E+02 4.60966919120E+02 4.81201212130E+02 3.66584485690E+00 8.60417461260E-01 1.34000000000E-04
513 1.25100000000E+02 6.39507522670E+02 6.97946111350E+02 6.88346609580E+02 3.18301677650E+00 1.69279939500E+00 5.62000000000E-04
514 1.25100000000E+02 5.42605207380E+02 5.80337271480E+02 5.88136355980E+02 1.55782426360E+00 1.47699522730E+00 6.66000000000E-04
515 1.25100000000E+02 9.11987197040E+02 9.47436319970E+02 9.72234024960E+02 2.46278803290E+00 -1.97703371550E-01 2.18000000000E-03
516 1.25100000000E+02 7.50662998910E+02 8.13788948890E+02 8.17882120720E+02 2.47547307800E+00 6.69686022470E-01 7.75000000000E-04
517 1.25100000000E+02 9.32732809960E+00 3.36685662440E+02 3.30174167650E+02 6.69073314110E-01 4.05192159820E-01 1.02000000000E-01
518 1.25100000000E+02 8.86931060860E+01 1.00730932090E+02 1.08566108190E+02 2.34411056330E+00 2.95900339690E-01 6.99000000000E-04
519 1.25100000000E+02 3.87475748750E+02 4.62211202750E+02 3.91736267940E+02 2.15517101420E+00 1.92550195290E+00 7.31000000000E-04
520 1.25100000000E+02 3.46842764550E+02 3.77684714720E+02 3.63058393020E+02 2.68521060480E+00 3.54740179760E-01 3.27000000000E-03
521 1.25100000000E+02 4.11081590060E+02 4.99773499960E+02 5.09155053540E+02 2.52178108890E-01 -1.62984196240E-01 6.83000000000E-04
522 1.25100000000E+02 1.92531687860E+02 2.69522046520E+02 3.04567596760E+02 1.90567960720E+00 -5.64280356470E-01 8.99000000000E-04
523 1.25100000000E+02 1.85752097360E+02 3.51499848010E+02 3.50409527020E+02 2.28274827350E+00 3.75533170650E-02 4.13000000000E-04
524 1.25100000000E+02 2.50341810370E+02 4.45964742890E+02 4.70847082150E+02 1.24195580990E+00 -5.30674448640E-01 3.77000000000E-04
525 1.25100000000E+02 4.64402258490E+02 5.14746074340E+02 5.71525205690E+02 8.90906974470E-02 1.41001444350E+00 2.66000000000E-04
526 1.25100000000E+02 2.54638307190E+02 4.92572182690E+02 4.97588549180E+02 1.78578179830E+00 -4.59739168260E-02 2.21000000000E-04
527 1.25100000000E+02 4.86280125200E+02 6.60998530300E+02 6.62618104650E+02 3.27333931040E+00 1.35301372720E+00 1.26000000000E-04
528 1.25100000000E+02 9.02490980650E+02 9.35690180910E+02 9.79533712380E+02 5.98952133600E-01 4.56921255160E-01 1.05000000000E-03
529 1.25100000000E+02 3.30157803490E+02 3.68551849940E+02 4.12349828310E+02 1.96365544380E-01 1.73020012220E+00 2.14000000000E-04
530 1.25100000000E+02 7.70444115690E+02 8.16788604650E+02 7.96648835150E+02 4.10810236540E+00 -7.55800769590E-01 9.47000000000E-03
531 1.25100000000E+02 1.27440155100E+02 2.26523117440E+02 2.52853637860E+02 2.47598226970E+00 -6.94718106230E-01 1.74000000000E-04
532 1.25100000000E+02 2.89750891320E+02 3.44757468420E+02 3.15334026510E+02 3.85896432590E+00 6.24729542630E-01 8.95000000000E-04
533 1.25100000000E+02 7.31097753460E+02 7.77119666130E+02 8.15364114700E+02 2.39068168660E+00 8.71712360170E-01 6.02000000000E-04
534 1.25100000000E+02 3.52726016860E+02 3.82267009160E+02 4.03235831190E+02 2.42301212930E+00 2.77781900360E-01 1.42000000000E-03
535 1.25100000000E+02 4.49193381880E+02 4.71283431850E+02 4.78219615130E+02 1.14060334700E+00 8.11592195470E-01 1.67000000000E-03
536 1.25100000000E+02 2.65145241410E+02 4.86133281350E+02 4.98510002210E+02 2.26887495450E+00 -4.28942912120E-01 2.97000000000E-04
537 1.25100000000E+02 7.79480753750E+02 8.61614573240E+02 8.82870863250E+02 3.12991846920E+00 6.55344256810E-01 4.08000000000E-04
538 1.25100000000E+02 5.02793638620E+02 5.55118802930E+02 5.18746317630E+02 1.61221040030E+00 1.21730028620E+00 1.31000000000E-03
539 1.25100000000E+02 5.54990223200E+02 6.87504893750E+02 6.97753945620E+02 3.66794183750E+00 3.19020483650E-01 2.54000000000E-04
540 1.25100000000E+02 7.49036838960E+02 9.52317975780E+02 9.61302470590E+02 1.49634385080E+00 1.49144363340E-01 1.31000000000E-04
541 1.25100000000E+02 7.50588504670E+02 7.91855141060E+02 8.32461685170E+02 2.28785262800E+00 1.54786151950E+00 4.91000000000E-04
542 1.25100000000E+02 6.47031850940E+02 6.60636798060E+02 7.11772108610E+02 2.77998504790E-01 1.59988048660E+00 7.79000000000E-04
543 1.25100000000E+02 5.43368010460E+02 7.11922371680E+02 5.44109955640E+02 2.59272481810E+00 1.73143073310E+00 6.06000000000E-04
544 1.25100000000E+02 6.14723090320E+02 6.77581374320E+02 6.32205832170E+02 2.19048525010E+00 1.31620854350E+00 1.32000000000E-03
545 1.25100000000E+02 7.51410556390E+01 5.66538205920E+02 5.62949162740E+02 4.15551694970E+00 9.36201576620E-01 3.65000000000E-03
546 1.25100000000E+02 2.20135999620E+02 2.68761092100E+02 2.86969144190E+02 3.11621933240E+00 -7.18201414190E-01 9.36000000000E-04
547 1.25100000000E+02 8.80765552000E+02 9.28783529380E+02 8.93311969750E+02 2.33707760510E+00 -2.20802771380E-01 8.40000000000E-03
548 1.25100000000E+02 1.72414503030E+02 2.05499698820E+02 2.03603112680E+02 2.44574706300E+00 5.55972784140E-01 6.05000000000E-04
549 1.25100000000E+02 6.33830719730E+01 2.20604561980E+02 2.29719327540E+02 1.10941715020E+00 -2.93872551360E-01 4.61000000000E-04
550 1.25100000000E+02 6.33667792240E+02 6.58136314530E+02 7.00823529930E+02 3.95211181150E+00 1.08887720710E+00 8.09000000000E-04
551 1.25100000000E+02 1.72655454780E+02 2.71130147070E+02 1.78231637450E+02 9.02108988010E-01 3.89656078720E-01 1.09000000000E-03
552 1.25100000000E+02 2.57551704850E+02 6.26529866310E+02 6.24230234510E+02 1.72351309560E+00 1.55488636070E-01 1.30000000000E-04
553 1.25100000000E+02 2.69857902010E+02 3.46208120210E+02 2.73940859620E+02 3.43272761590E+00 1.95007890010E+00 3.69000000000E-04
554 1.25100000000E+02 4.85752249960E+02 6.45983619580E+02 6.71064205830E+02 1.22589540010E+00 3.20561647640E-02 2.03000000000E-04
555 1.25100000000E+02 6.69587729150E+02 7.08588198580E+02 7.70152281250E+02 3.24699136570E+00 1.92636173500E+00 3.16000000000E-04
556 1.25100000000E+02 2.58922001440E+02 2.98887085610E+02 3.27555850520E+02 2.10994703650E+00 -5.86684119820E-01 2.02000000000E-03
557 1.25100000000E+02 4.11269163480E+02 5.21333155000E+02 5.13340935780E+02 5.33062741190E-01 1.11988195470E-01 4.65000000000E-04
558 1.25100000000E+02 6.03723244990E+02 7.01580108510E+02 7.02740438760E+02 2.92920454300E+00 -6.88339695480E-01 7.59000000000E-04
559 1.25100000000E+02 2.32469359460E+02 2.81756696500E+02 3.28368518020E+02 4.64396060980E-01 1.93663869720E+00 9.51000000000E-05
560 1.25100000000E+02 5.58296105920E+02 5.95533879800E+02 6.53353960660E+02 1.83086644230E+00 1.48866184510E+00 3.53000000000E-04
561 1.25100000000E+02 4.86938674850E+02 5.43337007730E+02 5.50220615130E+02 3.12162906230E+00 -6.77141329330E-01 2.51000000000E-03
562 1.25100000000E+02 2.18049527670E+02 5.31074441910E+02 5.41376624090E+02 3.09453087370E+00 -1.44084641570E-01 2.29000000000E-04
563 1.25100000000E+02 2.74332915600E+02 2.90127454060E+02 3.46754431030E+02 1.71833180400E+00 1.47673455690E+00 2.60000000000E-04
564 1.25100000000E+02 1.75364750540E+02 2.28256287740E+02 2.74659885130E+02 1.57594842990E+00 3.96792269860E-01 4.29000000000E-04
565 1.25100000000E+02 5.96198682290E+01 1.10324772190E+02 1.44071952260E+02 3.03431790830E+00 -8.87476084640E-02 9.67000000000E-05
566 1.25100000000E+02 8.93779563030E+02 9.64730390310E+02 9.83802707280E+02 9.31942483900E-01 1.05203873530E+00 4.73000000000E-04
567 1.25100000000E+02 5.94216222470E+02 6.21920012920E+02 6.27194300470E+02 5.39806399120E-01 1.36704291540E+00 1.21000000000E-03
568 1.25100000000E+02 8.27086260670E+02 9.53747141770E+02 9.46974624380E+02 5.14719816650E-01 1.50550751810E+00 2.19000000000E-04
569 1.25100000000E+02 3.05784666610E+02 3.59061799680E+02 3.11181300480E+02 4.33379064710E-03 8.68776274450E-01 1.46000000000E-03
570 1.25100000000E+02 5.51138938640E+02 7.79258125850E+02 7.98956799350E+02 1.22644454780E+00 -1.48154709560E-01 1.27000000000E-04
571 1.25100000000E+02 1.92044894610E+02 3.12169764230E+02 3.39404774560E+02 3.71663708080E+00 1.06425656780E+00 1.38000000000E-04
572 1.25100000000E+02 5.53126963450E+02 6.07352182760E+02 6.38984583050E+02 2.24609959240E+00 -7.50913077470E-01 1.46000000000E-03
573 1.25100000000E+02 7.36091434900E+02 9.51810810690E+02 9.48429460070E+02 2.95155783930E+00 -6.47343882840E-01 1.52000000000E-04
574 1.25100000000E+02 1.66203710250E+02 2.42559366910E+02 2.59564357380E+02 2.33206167870E+00 1.21079727960E+00 1.05000000000E-04
575 1.25100000000E+02 8.69047070390E+02 9.12995237640E+02 9.22346588440E+02 3.11680454230E+00 5.65569322250E-02 2.03000000000E-03
576 1.25100000000E+02 7.98895381490E+02 8.35986673000E+02 8.22553328180E+02 3.14919978600E+00 1.28331079090E-01 6.22000000000E-03
577 1.25100000000E+02 1.66878010460E+02 3.18757561880E+02 3.43841407860E+02 1.33535983760E+00 -2.85847173630E-01 7.56000000000E-04
